"","A1.mzML","A10.mzML","A11.mzML","A12.mzML","A13.mzML","A14.mzML","A15.mzML","A2.mzML","A3.mzML","A4.mzML","A5.mzML","A6.mzML","A7.mzML","A8.mzML","A9.mzML","pooled_QC_1.mzML"
"9845_169.087_3.179",8.59870644405804e-05,0.000120867583771525,1.80073774375315e-06,5.2519299294668e-05,6.54686369761415e-05,7.28459915804546e-05,1.60371684189919e-05,1.50607988205514e-05,1.17476894016733e-05,2.66645987493486e-05,5.5183451432703e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,1.64412297514183e-05,5.52269373598778e-05
"14356_169.087_4.091",0.000196500884031193,0.000152104764259897,3.56572675070702e-05,4.81630252813188e-05,4.93174851284894e-05,5.76076619329843e-05,1.29702834465255e-05,9.44780341994945e-05,0.000111379545321229,1.83989253841063e-05,2.2546969787073e-05,2.98460325669219e-07,6.31167882174624e-05,2.36237067241353e-06,4.07773909724735e-05,9.63514571504726e-05
"18321_169.123_5.059",0.000102864000190287,7.16890539197128e-05,1.80073774375315e-06,4.93074459224494e-06,5.21844436266747e-05,4.75495945541576e-05,5.02109477780453e-06,6.15132304604574e-05,6.15520165123124e-05,1.36375138979086e-05,9.02820740008227e-06,2.98460325669219e-07,4.99250433976961e-06,1.92333369420457e-06,2.75815627240278e-06,5.95219672128088e-05
"7137_170.009_2.612",3.41564132833763e-05,1.19028038228889e-05,1.80073774375315e-06,2.04695619091898e-06,0.000213105628716709,0.000145970624434992,3.18927639795772e-05,1.47062570392892e-05,1.27942424362711e-05,3.05360644556797e-06,8.71427226466487e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,6.10104977619645e-05
"6837_171.066_2.54",6.59763890621623e-05,0.000484051880456045,7.20545195418353e-05,0.000141885838373376,0.000199890354320044,0.000161306555001414,4.69612053807762e-05,2.62292179221966e-05,1.91516529653557e-05,1.46267608284335e-05,1.96737169616036e-05,2.98460325669219e-07,0.000167305328433674,2.20809483134586e-05,6.36991677764795e-05,0.000114561621339581
"19607_171.066_5.463",9.25647034970312e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.20796416044529e-06,9.95805184322072e-05,1.29165640531014e-05,8.99082083905755e-08,1.03045798348077e-07,5.82809199236365e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.3968656464484e-05
"6163_171.066_2.36",0.000116821396371432,0.000849331611021572,0.00016346392085261,0.000344968223378171,0.000408107123354853,0.000301931486455646,9.2880287470582e-05,3.77887540772878e-05,4.26103884486148e-05,2.33072876150766e-05,1.61397311569152e-05,2.98460325669219e-07,0.000123427269276202,2.85740966378156e-05,5.47104743925324e-05,0.000188760878723917
"9268_171.066_3.077",5.89785469096223e-05,0.000333302459376833,8.47959689009161e-05,0.000171281724970367,0.000193627679358641,0.00018513646366786,8.86802667754815e-05,2.71773122398855e-05,1.62618904613314e-05,2.0843681831594e-05,2.21085173199931e-05,3.9969509709934e-07,8.8901876682119e-05,2.03162402543196e-06,1.68164662557658e-05,0.000125526153932645
"21799_171.102_6.118",0.000142552835316575,5.60231485523523e-05,1.80073774375315e-06,2.04695619091898e-06,1.31527008713535e-05,1.9147517791002e-05,6.61837487409464e-07,5.6055552920208e-05,0.00014021151964915,2.65036708093697e-06,1.86707150258917e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,7.59591413266346e-05
"22113_171.102_6.225",0.000198513250909523,4.22430247951827e-05,1.80073774375315e-06,2.04695619091898e-06,1.43162398502262e-05,1.5644981173052e-05,6.61837487409464e-07,5.90639060933772e-05,8.19614968442289e-05,3.81674028227176e-06,3.19251220421288e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,8.72717602231976e-05
"11849_171.102_3.551",5.8931011694115e-05,1.77493328351958e-05,1.16177214793135e-05,2.04695619091898e-06,3.66535445732964e-05,4.84119206241605e-05,1.71336721887859e-06,6.90571666753589e-05,6.86829988754459e-05,1.59299841273973e-05,2.03771841119462e-05,2.98460325669219e-07,3.50947622187704e-05,1.92333369420457e-06,2.75815627240278e-06,3.33773984928821e-05
"17007_171.102_4.665",0.000201296938440702,0.000116894509357134,5.19742781004904e-06,5.38358247558099e-05,7.33474933864668e-05,6.69000234768079e-05,8.61177974836039e-06,0.000114977365220329,7.54781666915129e-05,2.76612539937437e-06,8.9719557144414e-06,2.98460325669219e-07,4.49098210074817e-05,1.92333369420457e-06,1.71911555168347e-05,5.74376811200071e-05
"15474_171.102_4.321",0.00127198011542582,0.00102975408447689,0.000219937524325935,0.000378298438861052,0.000306922424485382,0.000402116070633686,0.000117371786755944,0.0008997737027988,0.00147581021419135,4.00556326607036e-05,8.78956521718669e-05,3.31471394326078e-05,0.000303358602205101,0.000189715165861027,0.000403307357725743,0.000878986646155461
"12886_171.102_3.779",6.682483322926e-05,6.62471191151222e-05,1.00460952820252e-05,1.79871343973454e-05,7.76349599324884e-05,3.55944403089088e-05,1.00831407501425e-05,4.4531135115651e-05,3.98185557532455e-05,5.57073413280237e-06,1.19702002549639e-05,2.98460325669219e-07,2.12659352401016e-05,1.92333369420457e-06,2.75815627240278e-06,5.41290210722318e-05
"24232_171.138_6.908",0.00011568470700331,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,3.52635723394296e-05,4.01665957024589e-05,6.61837487409464e-07,4.41285997197395e-05,4.36607857940759e-05,5.98110495587153e-07,4.34735499004687e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,5.17840818504453e-05
"10334_172.097_3.256",3.57675894416122e-06,0.00040080504272108,0.000147261748216212,8.06675288759084e-05,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,1.48878052107661e-06,2.29168726655706e-06,1.25843378162579e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.41087664620421e-05
"32701_173.009_9.007",0.00010089393529273,1.09289805553531e-05,3.31326209125709e-06,1.58355136146462e-05,5.50096151199629e-06,1.11636574385504e-05,7.97055849868373e-06,5.53393359586952e-05,6.96910561075358e-05,1.76974028923087e-05,9.68325528298243e-05,1.31954702613791e-06,2.50886420171701e-06,1.92333369420457e-06,5.56456586193755e-05,7.53285852155504e-05
"10059_173.081_3.212",0.00305617299971863,0.00430982045247181,0.00186960605839412,0.00164354881046375,0.0012160452872854,0.00127324418052919,0.000249814124520078,0.00188853192974906,0.00155246715455747,0.000190668991753165,0.000251757656149316,4.42805439123437e-05,0.00236524455558793,0.000594058854189343,0.000933986622852525,0.00175858721801631
"12140_173.081_3.621",0.000106463867115196,0.000213903461462168,7.04329306480709e-05,8.6749854501605e-05,8.91774798320289e-05,7.43163315384196e-05,1.79956846805265e-05,3.84859544310418e-05,4.23090731664451e-05,4.93609139033692e-05,6.77452308250696e-05,6.05877411795825e-06,0.000167124225501076,3.48947219298024e-05,9.04947781993436e-05,0.000121767565203298
"9097_173.081_3.053",0.000151695799199172,0.00024838222460719,8.7675356738349e-05,0.000115278680695248,0.000226065604268085,0.000186282771420411,7.20199219554895e-05,0.000118056557888236,0.000102638228796111,1.16622500645663e-05,1.94485987255427e-05,1.15321752859058e-05,0.000139033345434957,8.09542342195835e-05,0.000106052365515552,0.000119645737153067
"14205_173.081_4.055",9.96946711449643e-05,0.000121791542013,3.51355610420187e-05,5.33959431747278e-05,0.00011113110608292,7.47285185930052e-05,1.86805134997429e-05,3.98987628225336e-05,4.02045524331326e-05,2.49267789189964e-05,2.60705137969006e-05,2.38115107245405e-06,0.000148791869249669,1.77149589715495e-05,6.19395392971303e-05,8.12239209827832e-05
"18112_173.118_4.964",2.19595319936399e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,8.21099621325882e-06,7.17984483563115e-06,6.61837487409464e-07,4.15112379328614e-06,9.11701682199551e-06,3.00305058443721e-06,5.23041972553209e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.12756699532875e-05
"20703_173.118_5.796",0.000964591091863058,0.00123624424305758,0.000499921590012048,0.00072227886631191,0.000403009112313605,0.000413227849891154,0.000138311459956317,0.000509352579753127,0.000427179284489408,0.000151551807484341,0.000297788979447691,2.19277614211062e-05,0.000719031271540083,0.000185025488200809,0.000488301479051395,0.000838714794886826
"16919_173.118_4.678",0.000502062756180261,0.000139151280862988,0.000115674330130091,9.82416759052164e-05,0.000105891872829045,0.000125981932859775,5.08952305813346e-05,0.000160250173580678,0.000118389036688111,0.000138858214735224,0.000235866209218723,2.98460325669219e-07,0.000311036895564994,6.96570485620365e-05,5.36805694376117e-05,0.000235291058046242
"19278_173.118_5.264",0.000208538298739359,0.000287733833555518,8.30656481881153e-05,0.000143063287117864,0.000108292075526393,0.000103400572058867,2.06111272944787e-05,8.1236136670683e-05,8.63703300621511e-05,2.05647142329369e-05,3.86994251393888e-05,2.35607891279621e-06,9.70215790394661e-05,5.0369486723453e-05,8.8938059127857e-05,0.000127486416837276
"14086_173.118_4.027",0.000173943504565124,0.00022902194734967,4.38318126706035e-05,8.95097190120894e-05,6.06166075636523e-05,9.36178329699937e-05,1.68030234446925e-05,0.000120329805202657,0.000123205034300656,1.1397395943774e-05,1.50440834850557e-05,2.98460325669219e-07,5.35475667597168e-05,5.00424719120958e-06,5.51925468263841e-05,9.89736643013032e-05
"2642_174.956_1.088",1.50498253809873e-07,2.74265181366533e-05,7.47345452481058e-05,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,8.3676106012298e-06,0.000479948100198989,1.03045798348077e-07,3.26184491755946e-05,2.89998950219319e-05,2.72438383856826e-05,0.00139211839718981,0.000651311034249637,2.75815627240278e-06,2.28882655796648e-07
"18514_175.04_5.108",3.71586174382579e-05,6.01919187070521e-06,2.60805840382422e-05,2.04695619091898e-06,8.10158055965513e-05,4.73917806567807e-05,6.61837487409464e-07,1.26588530142404e-05,4.6863644759556e-05,1.56650995467873e-06,5.91580070088707e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.40484694349815e-05
"9969_175.076_3.204",0.000224059860896913,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,8.30841031994734e-06,8.11132182743843e-06,6.61837487409464e-07,0.000122171406273647,0.00011926984406899,4.31105578876731e-05,8.57937317310183e-05,2.35346277237793e-06,2.50886420171701e-06,1.92333369420457e-06,0.000122161267525123,0.000104449169456202
"15838_175.076_4.482",8.01149885613091e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.22083642287942e-05,8.21117730322832e-06,6.61837487409464e-07,3.57739407560964e-05,4.42851121828674e-05,2.25206349380288e-05,2.95944630427095e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,5.96651103523426e-05,5.31853378823822e-05
"10501_175.097_3.299",0.000275828137368743,0.000464293832307583,4.35783792960992e-05,4.65019342889075e-05,4.36637957675792e-05,5.10254281135239e-05,1.31856724400985e-05,0.000177556727215882,0.000160826703985044,6.19344048784525e-06,7.89516330829161e-06,2.98460325669219e-07,3.26604340917008e-05,1.92333369420457e-06,1.9771605034314e-05,0.000142677176636751
"23795_175.112_6.752",8.27997440130977e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,1.93565660199805e-06,9.63985949306384e-07,1.25843378162579e-07,6.97096905040451e-07,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.16735070231512e-06
"1905_176.9_0.898",5.7554284451996e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,5.55149113644192e-06,3.2582154025477e-07,1.25843378162579e-07,2.50883450644259e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.28882655796648e-07
"21201_177.001_5.972",7.72284354736506e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.50665893182287e-05,1.26928943275637e-05,6.61837487409464e-07,2.65205031487509e-05,0.000102806064640171,1.25843378162579e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.7337440098457e-05
"14541_177.012_4.142",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,5.77731420728414e-07,2.59116392067654e-05,7.0163753132826e-05,5.28882889348068e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,5.17060380666972e-06
"6671_177.019_2.509",0.000150822338117793,0.000167573680323076,0.000364677529637259,6.0812188737016e-05,6.67415335241892e-05,6.23297923579354e-05,5.43368877998392e-05,4.37803566214855e-05,5.74515806332463e-05,3.03593617622403e-06,3.81621872894297e-06,6.78102979146686e-07,4.65307753603547e-05,1.68995629632553e-05,9.32155708570608e-05,4.72672959153187e-05
"7242_177.019_2.634",3.07975282669652e-05,0.000300882831221546,0.000188819323245928,4.96279713489084e-05,9.58114683946679e-05,7.70005702226921e-05,0.000105934355030485,1.21618251129945e-05,2.88910359640241e-05,2.10935324186287e-06,8.74841446813817e-07,4.98883285377211e-07,3.81560526588671e-05,1.32923919277369e-05,1.96429370442064e-05,2.43596325305751e-05
"9819_177.019_3.219",0.000356177239645513,0.000552435529697232,0.000191727023591796,7.13392517748083e-05,0.000230398347033617,0.000209492283158522,6.24148023556851e-05,9.98076742775222e-05,0.000200011578430373,4.31067268148311e-06,4.49618433647865e-06,3.44075339963143e-07,2.06546949526731e-05,2.04335824058818e-06,1.5087536996009e-05,0.000138173119698413
"13374_177.019_3.875",0.000274546251389843,0.000200290544329593,5.2206096483191e-05,7.36225476666615e-05,0.000151119360688304,0.00014660801311015,8.56561507943747e-05,8.20967789087651e-05,0.000192772271513676,1.62097711380508e-06,1.15932257312197e-06,2.98460325669219e-07,6.50683196406962e-05,6.17300156277335e-06,6.04510187737473e-05,0.000111025085199507
"13909_177.055_3.983",6.74487904385186e-05,3.00348919712634e-05,4.36919853848011e-06,4.74055561211289e-06,2.54686084199717e-05,2.59579064616731e-05,1.26409222771803e-05,7.02380905588854e-05,2.90142576612987e-05,1.64663643560859e-06,2.38157014653055e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.05378984716438e-05
"21489_177.092_6.041",6.60185832998668e-05,7.86619494866215e-05,5.3844419960215e-05,4.80441715613969e-05,2.91708020371864e-05,3.06611752346484e-05,5.47530406826895e-06,6.19422938862651e-05,3.62910720776195e-05,9.87500424641378e-06,1.96883386905674e-05,2.98460325669219e-07,2.47023185544436e-05,1.92333369420457e-06,1.3253053722561e-05,5.29917135593353e-05
"5306_177.092_2.085",2.94918994783194e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,1.76238703531402e-05,2.27785254844635e-05,5.04942364864872e-06,1.20182046379493e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.17624633077023e-05
"10436_177.092_3.296",5.8369413778364e-05,2.05200177600452e-05,7.4612741710084e-06,1.36183460381926e-05,0.000206108292417348,0.000149195606153103,4.15459570477853e-05,2.75652252917233e-05,3.81983081170696e-05,1.65492665415273e-05,2.32172290280101e-05,2.98460325669219e-07,3.10548436810812e-05,1.92333369420457e-06,1.93934116610717e-05,5.38583803364486e-05
"22740_178.998_6.429",0.000135294646576811,0.000224048519975579,0.000100379389631925,5.09377372024471e-05,0.000310746537318536,0.000301417206644731,8.83809582926811e-05,1.31962394842118e-05,0.000344930329680937,1.25843378162579e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,0.000203262987832763
"5094_179.034_1.986",3.6221875261567e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,4.85855709469331e-06,3.155742229875e-06,6.61837487409464e-07,4.28256642673218e-05,5.45770712493274e-06,1.25843378162579e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,8.73713241784692e-06
"11751_179.035_3.53",0.000405748764935192,0.00025621411638237,8.60421387620871e-05,9.62215255360521e-05,0.000494142075563173,0.000447976500595629,6.62263620500789e-05,0.000256158467559249,0.00019272025680501,3.03888548739588e-05,5.27937287529898e-05,2.98460325669219e-07,0.000187342124345249,1.74494676709783e-05,8.29715308541461e-05,0.000241827296460977
"15804_179.035_4.402",2.12978458982756e-05,5.49407985330486e-05,4.02525455998392e-06,3.36315786080888e-05,3.9646139098162e-05,9.23127509611687e-05,2.85718763086758e-05,8.76476095263806e-06,9.30209878557847e-06,2.65712444133278e-05,3.16712599247734e-05,2.98460325669219e-07,0.000119152341437363,2.08678982555534e-05,0.000148022395797286,4.43699249953136e-05
"13047_179.035_3.809",0.000144737334572699,0.000185707747438052,8.42076740189106e-05,4.29254063669304e-05,0.000253606099078898,0.000212850490537503,7.07676727831471e-05,7.85789516775931e-05,7.57360622213786e-05,1.60290071355889e-05,2.15562439286661e-05,2.98460325669219e-07,0.00010364106898463,1.92333369420457e-06,6.43194363766524e-05,0.00010403104245909
"7021_179.056_2.589",0.000211223016566584,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.7969725107189e-06,3.91434969150507e-06,6.61837487409464e-07,9.29903332920975e-05,3.89004750677382e-05,1.25843378162579e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,4.81459504215293e-05
"11941_179.071_3.598",1.65206225827746e-05,5.98789088215428e-05,1.80073774375315e-06,1.89593571750016e-05,0.0001004226370913,8.85359642974866e-05,3.57367018167784e-05,1.92922632606659e-06,6.35793793621618e-06,4.20764914090041e-06,3.94822049044535e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.59988747797778e-05
"23780_179.071_6.753",4.81868250605229e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,0.000133060674711741,0.000102852496761074,2.11433875310862e-05,2.37069861715851e-05,2.10411850340647e-05,2.55413879676737e-06,5.20663591120706e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,1.29547027048678e-05,5.41969446012787e-05
