"","A1.mzML","A10.mzML","A11.mzML","A12.mzML","A13.mzML","A14.mzML","A15.mzML","A2.mzML","A3.mzML","A4.mzML","A5.mzML","A6.mzML","A7.mzML","A8.mzML","A9.mzML","pooled_QC_1.mzML"
"27285_187.148_9.439",151962.64,13384.2825,244.02948,15093.6945,102954.38,92312.125,110953.435,238487.31,216387.32,0,1019.08095,2900.09495,602.4503,0,43423.597,73419.351
"3314_188.071_1.799",23009.0025,62993.2485,8299.428,25798.266,17230.001,91054.125,34429.2715,17269.71,9939.9625,1017.08947,1304.7887,3945.7719,981.86577,2038.8751,6593.554,20574.6885
"1347_189.005_1.025",136301.7,0,115850.0895,0,0,1596.5088,0,124958.638,136567.205,130083.685,410115.87,20875.1905,30677.6785,53848.922,1710.2263,0
"8033_189.055_3.47",24893.825,15667.6505,2306.77145,9151.218,75636.2625,60955.699,77879.13,20228.5235,24126.775,1004.17875,0,1601.7727,1702.64235,311.94248,10072.1565,27272.121
"15142_189.091_5.809",120499.547,41746.8265,2103.93815,41119.6525,536428.72,355857.5,369048.82,97380.988,90225.8205,4079.6445,14629.6025,15201.8465,2763.19195,809.150475,62972.8775,142069.13
"8080_189.091_3.502",87828.36,8829.2062,1797.7626,6446.9355,84627.82,79109.205,137911.835,123518.637,32093.949,1940.835,8141.718,7456.1775,892.07217,623.899235,15937.326,53116.877
"8798_189.091_3.688",97313.84,10297.157,2647.14075,9456.7565,66410.48,68302.485,290088.47,95588.7525,42267.252,856.5898,5137.43525,7616.5825,608.954315,360.34174,23937.082,115197.215
"12681_189.112_4.795",0,0,0,0,0,0,0,0,0,6322.1545,53692.3805,36684.803,0,0,0,888.5565
"19527_189.127_7.481",238015.88,49058.863,2118.4965,57506.95,623413.3,546862.465,167591.875,302692.16,286767.47,3389.8812,33679.327,38684.4405,3757.84275,1011.65635,89288.205,169298.56
"7046_189.127_3.132",46299.043,3318.7246,1284.02595,6959.0978,102614.978,134438.1,361779.12,32774.509,9990.618,3139.12195,3238.1953,3630.025,1266.236675,1530.1447,35997.535,79523.135
"22307_189.127_8.216",149448.1,13732.6495,1235.342885,21664.8465,62931.251,128226.015,119384.577,222802.92,162462.485,812.2447,11172.184,12964.6945,1993.02645,1232.89145,61995.105,55670.2665
"13693_189.127_5.17",37831.9315,28437.623,2224.3762,18164.5337,118788.49,63471.5935,96410.89,52187.152,42960.4425,46144.1625,154768.82,129443.57,1306.75495,893.405725,12269.4195,60515.8525
"180_190.944_0.691",3642.26585,1084.93938,1075.963485,1274.1924,1030.46345,946.08015,1023.4732,122093.225,4323.9744,6834.9358,97945.4065,4637.8065,5990.666,2740.36575,1522.5655,1785.3529
"13510_191.07_5.092",57420.07,38019.166,3605.54015,31727.463,184194.13,122728.885,142102.945,40583.486,37190.0635,8288.5085,21405.824,16543.309,3251.4469,1263.0913,24213.431,55919.0415
"11110_191.07_4.324",66106.842,42868.0235,3310.85475,29032.3885,78647.297,56573.061,247918.435,42618.018,41642.24,7284.335,34933.203,24077.829,452.427235,841.3247,2265.09,48907.9315
"23490_191.086_8.5",532028.24,538836.825,7410.6728,648527.4,52935.55,0,854369.5,645410.55,259739.195,59002.194,1033264.675,637858.2,0,440.55203,485580.6,325932.815
"18563_191.107_7.091",148603.645,8466.042,1172.26785,11180.67065,31824.746,38485.1925,31043.279,121732.93,145927.515,36976.584,109766.13,136414.217,1059.491525,1653.4701,107090.018,60357.085
"18185_191.143_6.981",52944.6775,20545.784,1231.1838,18507.2965,38534.6505,22221.726,26917.177,51442.8485,50609.575,43547.8385,186105.45,169273.68,599.530525,1197.87643,30019.8585,28216.4385
"5851_191.143_2.663",180903.975,0,126.00038,0,25366.1915,20586.783,28577.3675,374519.12,43630.2345,0,0,0,1446.9319,1579.3434,0,22857.8785
"8389_191.143_3.565",107127.2,8253.761,1871.77475,8902.265,54622.199,34886.68,106992.91,171027.75,21192.1575,0,0,1707.46605,661.06829,448.09191,4671.5467,34627.966
"25019_191.179_8.846",186679.64,41471.8225,967.696835,29214.5765,330550.14,582053.98,448383.51,269483.705,208748.83,5096.4638,10657.6262,9652.9985,943.54675,461.099415,94802.61,179635.675
"27873_191.179_9.629",487379.97,63554.55,318.99895,53245.6175,510736.565,842334.2,580891.83,851506.65,461241.985,32500.613,105598.58,41649.1405,775.652525,265.9623,257033.96,306876.315
"22965_191.179_8.361",98079.44,50346.418,1315.555,45409.94,486579.11,679381.875,585157.13,340747.87,66227.542,9684.47,23927.047,30484.8455,1871.84105,734.226,40597.8845,310289.45
"26892_191.179_9.33",127186.9975,24195.4945,497.335325,25281.9375,374143.61,490648.455,409645.25,120350.293,101584.86,4949.35185,7609.57545,3057.5957,547.59585,174.97265,56195.776,169565.415
"27594_191.179_9.51",155522.39,23099.2325,247.526365,26708.9745,493592.39,562284.5,507913.35,268288.055,207441.65,3685.49305,9036.73335,8107.8785,850.327425,208.49121,92752.3,210342.82
"22038_191.179_8.143",67748.267,23815.0475,1624.5583,34786.9085,343393.545,415221.98,336648.955,249454.48,123794.762,2864.3109,5443.2986,6269.54035,3011.57715,1572.9346,67686.028,158496.71
"143_193.017_0.686",9013.37715,3468.2793,13428.3725,3849.70265,3808.0092,5490.76035,10323.1145,39345.5895,6887.8057,13035.29,15730.53075,3496.93005,12811.763,3310.4075,1465.8428,10136.87275
"3736_193.072_1.924",3125.3662,0,0,0,0,0,0,1225.1612,471.205015,28817.364,105591.78,151146.145,0,0,0,15731.7585
"19563_193.122_7.504",36482.746,4581.9951,2730.0325,10208.0833,20233.5025,47609.0995,14781.629,44109.5565,34880.5175,26952.6505,123902.82,84665.91,1631.0711,1460.9242,9767.3085,29365.4685
"328_193.131_0.718",53322.9885,2612.54115,20678.6405,7874.4909,762.57635,665.44065,467.120485,50694.5375,37827.2365,31362.91,38759.3825,1255.49205,31876.6235,23340.5175,1415.6914,2948.1349
"15842_193.159_6.148",846855.7,768711.52,41642.849,1220489.5,1817297.2,888958.845,651753.475,732371.675,352004.95,558235.25,1863001.65,1071724.775,105623.6675,38420.937,714592.15,856352.2
"13035_194.154_4.917",47666.141,75791.015,5908.4968,106540.94,213085.95,222212.445,294040.585,32608.6925,17283.4265,14230.813,99949.12,80238.04,12446.779,3858.87185,314955.37,134709.87
"5174_195.088_2.407",520339.13,1093719.5,104624.4625,775636.525,66793.689,137735.22,57143.99,460648.64,395241.93,12211.1535,35688.544,41207.121,2300.5295,2304.67865,44751.37,212433.55
"5287_195.092_2.437",95178.51,139610.283,2777.745,126485.47,81224.168,70755.36,98962.023,56543.96,48238.98,0,0,0,0,0,4446.22655,50285.258
"9682_195.101_3.915",80395.65,25703.2275,5070.85385,57803.7575,84484.29,237473.53,109639.11,78654.5325,46573.9375,13807.994,28994.502,19068.875,1231.4255,1158.487375,5328.5286,51837.7575
"17086_195.117_6.607",355721.345,41472.115,919.17502,45481.6855,110182.31,59390.803,83669.8225,450996.4,452083.53,0,0,1571.7938,406.250275,0,37932.6615,73743.725
"7318_195.138_3.239",18983.68,24723.7225,2862.9978,39237.851,69198.67,48682.6835,57831.2015,4467.2491,4333.5054,0,3772.0552,0,3842.44825,2624.68575,64054.8325,24247.9865
"24253_195.174_8.685",131051.17,3243.5576,603.1172,2270.96895,12307.313,2659.22975,2392.8943,199977.25,128296.0525,10397.417,75797.563,93563.9275,242.3724,1179.25245,76386.06,32743.772
"5009_197.081_2.317",8446.42565,971.1579,122.25925,1219.14865,55332.135,51731.7655,99354.28,15499.1425,2086.542,0,0,0,146.61385,104.62622,1897.73405,21240.3155
"5691_197.081_2.634",37593.093,5884.1455,1428.2675,5924.4817,80451.635,60234.25,231672.585,54386.8765,66115.415,0,1246.8525,1405.0143,355.239655,260.7442,8645.72585,44878.465
"13374_197.096_5.04",41805.4425,26430.8515,1388.14625,18895.3925,436943.28,261724.33,210871.195,26589.1775,20221.969,1096.71965,0,1837.5487,1215.7973,164.40704,13432.115,94643.62
"8821_197.117_3.694",109358.185,36144.202,2194.15835,31611.9795,148331.935,121089.1525,280331.575,143088.797,90141.12,30315.745,101759.38,84692.047,801.184725,825.286925,39881.8735,84216.4
"10262_197.117_4.088",71617.7725,30295.8655,1616.0206,65576.1825,29104.263,16301.3055,60333.7065,13703.251,19994.3935,0,0,0,1049.8205,988.51967,9417.9505,27439.1875
"8364_197.117_3.577",14099.511,6949.60885,1053.6578,8409.9852,72778.3525,55954.66,151494.24,19206.097,10527.6155,0,0,3266.81275,924.91135,1023.9638,12392.8195,22972.435
"17909_197.133_6.89",123586.528,17080.6055,691.42156,25281.125,543889.7,444459.95,362994.43,125344.255,90087.15,0,0,0,1917.29725,0,31866.3025,142223.8
"14486_198.185_5.5",375461.82,581196.275,44222.4835,630266.775,1319238.5,1189975.8,1259646.5,263615.595,141768.135,169732.82,1306561.55,942439.7,177349.75,31863.0815,1529411.5,840606.35
"13295_198.185_5.009",99566.76,255968.985,18886.0615,319743.115,825633.7,538844.06,706241.595,96682.085,53722.979,65576.431,694964.75,461661.385,81016.43,11891.2465,942213.05,332848.01
"175_198.94_0.698",32955.0305,2344.9107,1375.46875,17078.5955,1163.00995,1381.80403,1431.6376,104807.4,18660.077,39771.2485,186782.18,65320.7335,3870.11885,1848.8086,2395.075,7309.1405
"1187_198.982_0.974",0,0,8143.46975,0,0,0,0,143562.375,0,8374.451,44826.91,0,39244.96,45968.5315,0,0
"290_199.034_0.723",51990.1795,925.7293,12275.9075,3624.8627,460.953505,0,605.8829,13722.597,8534.1397,7884.18375,0,0,17317.364,7983.34025,0,2058.90235
"12340_199.076_4.685",1270.068,0,0,0,0,0,0,1131.85365,898.97095,39141.3565,141015.41,99700.1725,0,0,1894.4259,23817.173
"19526_199.112_7.484",204020.735,62919.521,1744.58045,61679.3005,912432.025,624419.095,308637.97,211967.785,139426.465,3280.40395,3429.4448,5647.49085,2179.51345,242.153075,115343.175,200540.515
"16132_199.112_6.257",16184.6435,8622.0307,691.412815,8095.98035,126284.135,145855.64,151198.28,31920.572,16134.5935,0,0,0,156.41533,112.191375,1324.05165,58477.9355
"18136_199.112_6.932",54490.593,19633.707,807.132465,22385.119,386435.99,202524.825,290271,95221.72,48766.464,0,0,0,510.686885,172.59506,26404.584,99398.055
"21617_200.201_8.032",1408888.97,698944.13,72646.535,1903437.65,2419371.4,2022477.2,3613870.1,1352560.35,1069741.25,527264.275,7011973,2193754.075,89895.1,70171.859,6708092.5,2199975.2
"14564_201.112_5.549",26180.701,1900.6169,0,1080.94445,0,0,0,98069.03,270014.78,0,2984.352,2201.2158,392.02705,443.77852,29691.669,15790.501
"13093_201.112_4.931",34544.915,2263.2587,329.116765,2002.3557,0,1408.87755,0,153847.405,499715.485,2143.26785,19784.567,14920.5815,868.582875,228.77972,46977.5685,26878.4065
"19280_201.164_7.392",200186.695,47558.847,1374.57355,75087.025,486387.87,381183.47,409340.62,409281.45,148114.225,0,0,0,765.92685,988.885,39294.2875,187014.73
"20361_201.164_7.729",88568.1325,35356.2745,661.61431,37284.8985,269417.14,293200.125,270967.87,116632.923,92319.023,0,3576.25535,5758.93895,810.3368,153.3252,23193.5505,127814.178
"18968_201.164_7.274",74897.4465,30685.6465,1384.3489,32689.229,240077.3,247170.265,300123.47,121811.66,59170.484,0,0,3194.817,845.585775,635.90217,4525.6515,116809.675
"18024_201.164_6.915",103556.53,35723.7525,2018.22785,23437.08,259189.905,249439.21,243972.64,133665.138,86512.7,0,7822.182,5557.545,1151.67715,729.1471,4871.7815,90387.767
"19857_201.164_7.58",124627.79,34818.443,0,33177.7755,384224.435,227769.96,349503.095,158384.505,131879.94,1852.9858,5520.21875,4074.3643,740.196275,0,17755.5635,115814.655
"5636_202.18_2.625",0,5358.3965,215.12943,681.5692,0,1473.5864,0,0,0,29654.4395,84128.986,117597.975,0,1315.69205,3169.19345,24987.8415
"24759_203.107_8.808",251460.175,154386.785,4223.4469,135250.92,194841.035,248692.065,258584.74,241440.185,190176.29,57751.255,252889.585,204316.815,2053.03795,2903.1603,260148.86,186515.16
"19496_203.107_7.476",236469.765,4090.85085,705.08517,3676.7113,35235.6815,40832.975,26761.1495,207881.92,262721.225,1786.7932,7370.7773,8250.315,807.696615,489.120085,92677.79,38437.436
"3944_203.139_1.992",0,71890.105,1568.4853,44002.412,0,0,0,3508.96825,0,0,0,0,0,0,0,4166.9065
"4721_203.139_2.223",11037.4415,77427.367,1685.4491,29493.37,992.2696,730.63932,0,103713.83,6341.654,0,0,0,0,0,0,7522.54185
"23833_203.143_8.579",95200.13,17624.813,6868.824,9477.0533,63686.66,86167.69,72032.4475,281273.59,173476.085,11971.179,48058.955,65147.745,4981.0641,4442.0249,121756.935,81363.23
"15426_203.18_5.953",50032.994,18448.6815,891.52841,16457.006,145909.5,142435.235,180041.165,431144.61,26990.374,1683.8771,5317.23195,1619.8955,537.45443,590.79358,3215.0645,79449.79
"23384_204.138_8.476",650474.75,179131.445,9746.355,90956.1675,1039770.25,1090611.45,934463.7,1144272.85,679366.95,87859.615,519460.135,352161.655,3994.78715,5337.588,686235.32,542249.135
"2736_204.139_1.653",7525.639,0,165.94415,0,0,0,0,6884.0801,7610.2295,18297.001,55298.17,89003.88,94.351655,365.07155,10040.119,12116.303
"25740_205.086_9.048",36332.863,13909.7945,6573.48805,9838.7215,17476.0405,13980.3045,27268.888,262156.36,15980.4265,25105.267,623563.345,13287.7215,3147.2616,5680.47765,31924.808,82131.2325
"7611_205.086_3.327",44497.1505,33388.3565,10630.182,28451.843,297021.78,217677.89,266342.455,68484.64,55674.985,3306.09255,10147.6185,11599.998,6064.50145,5466.312,21232.683,106649.6675
"14554_205.159_5.531",11829.2555,12667.737,691.260235,13168.9845,20811.802,30655.59,34204.5635,7742.7143,4356.901,48889.117,228365.83,175804.54,542.441385,449.97061,1982.27025,47939.402
"19819_205.159_7.553",190331.14,8895.3245,380.73485,9310.12,17321.643,18546.6545,16196.4795,241651.845,194300.48,91671.0225,387644.685,377709.16,441.01096,0,135526.515,113113.9725
"17965_205.159_6.907",67962.545,12861.2105,1713.58017,25810.624,40965.605,41052.5235,49890.4885,151091.035,36296.501,17990.08,75683.914,59434.326,1164.5632,590.73318,6062.47415,32823.1835
"14155_205.159_5.345",16678.849,20836.756,1557.02815,14268.5345,32528.8025,26795.5095,35225.2705,23305.379,15540.681,50524.1135,167993.725,115974.745,1664.2825,1561.5478,4832.83765,28390.6515
"13790_205.159_5.193",14405.2675,10717.0085,2016.58575,17587.177,45439.3575,33460.765,58700.496,9411.899,10263.6905,45602.951,180818.785,119174.18,1934.35525,1548.02975,9680.528,42174.76
"13141_205.159_4.939",15626.622,8126.6703,1437.1189,11417.536,26748.157,37201.624,26877.835,15548.27525,5539.2881,34907.29,162309,111801.63,1024.0027,1188.92195,2639.0155,28617.483
"12041_205.159_4.584",16748.22,7610.70315,1632.1071,9555.79275,17694.9155,17560.3975,28193.9165,22821.5655,4598.24385,112280.51,442110.58,324660.415,1004.52975,1298.90385,3626.1384,75783.27
"2495_206.139_1.558",40914.4835,111515.1725,25619.2385,75773.9975,0,0,0,9586.463,15825.5255,0,0,0,0,0,0,11171.6585
"294_206.946_0.718",0,6054.4016,4373.32485,0,5218.43265,16394.864,14077.593,0,0,0,0,0,0,0,182.58535,10116.92125
"10855_207.092_4.25",0,0,0,0,0,0,0,0,0,40509.05,176074.415,101491.508,0,0,0,17558.461
"7056_207.138_3.143",69165.257,10053.386,2329.80585,11893.2965,131888.335,172942.395,706441.75,82044.75,16595.4325,6430.493,12931.7222,9278.96315,1205.62033,2181.5324,71574.2125,105557.355
"5763_207.138_2.662",104983.728,5240.6804,2356.3461,5001.55675,148881.79,192143.165,780297.85,61893.03,24825.3725,0,0,0,1913.31425,2168.6684,57394.2575,132299.155
"3775_207.149_1.915",0,0,0,435.05975,0,0,0,0,0,1826.39745,8754.5565,15877.585,0,0,1465.9135,3909.7096
"24403_207.175_8.717",195686.505,45037.3175,1129.79192,38172.8885,94468.61,115893.893,105642.09,171854.5,159467.585,29814.6505,121659.473,70545.36,1376.64625,1580.71155,70262.015,100904.575
"2325_208.119_1.476",0,0,0,0,0,0,0,767.51183,431.975525,15444.187,55457.824,27025.1605,0,0,0,3977.3571
"8985_208.134_3.75",4704.03135,40158.3535,8010.5596,38516.3485,37891.2235,62067.7725,32940.8905,5395.0171,3218.7213,0,0,0,4163.3025,1428.8758,22990.722,10647.8875
"14477_208.17_5.499",421940.175,651895.22,45429.865,759579.85,1531045.05,1346127.8,1436071.45,292220.11,156828.36,210152.85,1568295.9,1099662.15,201170.38,30108.367,1760197.1,964851.7
"16262_209.081_6.32",0,0,22720.9405,0,0,0,0,0,0,0,0,0,0,0,0,0
"18556_209.117_7.088",927791.405,15754.7495,3747.80995,14414.503,16221.779,9957.458,11991.63,1026767.95,1004742.25,324750.825,886633.27,1154492.75,4286.95745,3635.1003,867863.27,331588.94
"9638_209.117_3.932",64067.662,116620.9225,3723.52965,128882.85,440821.965,223655.07,219134.63,47364.3975,44645.32,0,2926.5742,5108.6635,1383.34285,1252.16584,3450.626,67358.57
"17065_209.133_6.613",204667.475,25781.115,381.70627,24251.502,71110.735,57158.9975,65757.2575,234725.46,235193.845,0,0,0,383.88107,0,23552.53,66242.617
"6879_209.154_3.101",24189.753,2467.0938,1883.27555,4884.73855,53084.0035,72033.1625,173962.59,94519.82,13440.189,0,7656.182,1726.0354,1579.46075,1173.91865,808.9856,25929.614
"7373_209.154_3.244",72949.173,4759.118,2573.1174,6842.0675,46600.233,50400.658,228165.125,140280.907,24508.0635,0,4106.75315,0,1978.2046,2414.27305,1989.3663,38202.825
"5847_209.154_2.648",557780.98,0,1962.289875,0,72562.59,49288.244,72166.6585,1100463.55,133926.84,0,0,0,2064.65955,2423.71225,0,71831.637
"18991_209.19_7.259",283686.4,225955.61,10796.5538,321193.65,199539.165,225226.335,81511.155,198654.7,153015.76,79170.325,439030.51,423992.59,10236.626,5473.2456,286906.575,236926.57
"26181_209.19_9.174",2997255.75,8036.118,888.3688,5201.4575,17400.041,10165.81975,18924.091,5132241.5,3244710.7,482820.065,3290100.6,3206892.35,396.83713,870.570005,3351890.25,1223218.55
"26827_209.19_9.32",181600.59,0,224.01129,0,0,0,0,357029.2,231993.155,15191.5385,122402.8025,138209.33,0,336.36209,164754.21,61740.3575
"5793_210.185_2.652",15883.4575,0,0,1966.1145,29196.9595,62313.57,49238.5015,29156.6435,6820624.25,0,0,0,111.41231,475.96705,0,288636.68
"33009_210.185_10.88",0,203852.49,2478.135,120104.28,107904.099,52413.932,26889.0965,1704.7145,0,11939.87,109525.97,164207.845,1354.2141,0,65407.269,98664.4725
"119_211.028_0.677",10903.4805,5575.6741,18410.223,5059.8842,5176.737,8668.069,12981.3725,30183.621,6395.92505,8734.11915,9545.0272,2901.3665,13472.291,6346.24575,1725.8629,15456.2151
"16016_211.133_6.209",117793.3825,11083.2735,782.90712,9810.67665,4847.1409,2861.379,10297.8593,102760.678,112820.55,906.57875,0,18671.075,1338.6151,1303.2164,3924.6887,21038.7195
"15760_211.133_6.101",126352.813,14612.8475,0,9553.691,0,2442.0156,0,89344.8,104340.2275,0,0,13645.8095,0,312.796535,0,15816.124
"5696_211.133_2.632",60800.4665,22698.3215,1846.6991,25294.667,31810.576,20521.093,32093.1345,33926.561,23261.008,0,0,0,532.95162,549.346215,12085.634,17244.92
"10871_211.133_4.264",83734.341,46128.151,2724.73755,47027.4175,73354.96,55090.016,59917.789,90712.56,47631.8685,6200.4402,6389.2195,13177.2185,2052.94315,971.68838,9441.58415,35101.4025
"11304_211.133_4.376",76585.23,24778.8195,2098.10995,28191.6215,44362.8635,38105.376,35148.3125,91128.485,104662.08,3452.68295,9053.1825,9942.2795,1230.981225,775.34381,6283.7794,33580.139
"23302_211.148_8.445",376018.25,28499.9565,462.669255,37378.302,178681.97,216332.575,189655.1,488463.59,426510.725,2036.1883,10737.4805,10382.82575,907.4669,100.55304,71626.7375,123247.37
"21647_211.148_8.057",259763.11,50511.8205,1112.29018,54542.32,325297.19,261761.775,206535.14,429354.14,205416.075,1957.2357,14235.3255,4849.7305,751.28705,106.65458,46388.119,203128.84
"22388_211.148_8.232",263565.355,28187.878,723.1421,44031.604,415388.825,405903.375,154876.96,424586.45,294312.585,2975.2893,21054.8425,18210.4365,3028.5103,398.664995,301995.24,165132.065
"12417_211.148_4.7",48501.166,7828.26825,213.848825,8142.9008,196811.475,155670.845,177603.485,87768.19,36974.721,0,1349.0747,0,141.5953,0,6327.91535,56825.9975
"15854_211.169_6.152",403217.69,391352.8,21360.481,674865.94,910411.35,420407.39,273982.47,316940.97,92614.7385,303632.155,1004593.58,589065.1,56287.516,20381.117,363465.99,427487.84
