row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,A18.mzML Peak area,A7.mzML Peak area,A8.mzML Peak area,A16.mzML Peak area,A10.mzML Peak area,A9.mzML Peak area,A11.mzML Peak area,A12.mzML Peak area,A6.mzML Peak area,A17.mzML Peak area,A15.mzML Peak area,A14.mzML Peak area,A4.mzML Peak area,A13.mzML Peak area,pooled_QC_1.mzML Peak area,A5.mzML Peak area,A3.mzML Peak area,A2.mzML Peak area,A1.mzML Peak area
2404,173.0085426,1.0052541,,,,1102,,,,,,,2067577.6,141058.08,300407.7,1744854.8,1653271.4,1732658.1,820911.5,2200321.2,972194.44,2503949.5,1572792.5,3079413.5,490749.25,2886448.8,3473595.8,655886.44,1409047,252010.92,1860263.9
2897,173.0085532,1.159442,,,,1102,,,,,,,383988,55638.965,134472.5,413787.47,161480.84,0,348402.7,323628.25,209261.61,952632.4,221571.8,324157.1,223343.72,109466.94,1024159.94,274300.7,67118.18,98039.71,1286836.9
3096,173.0085539,1.2112179,,,,1102,,,,,,,526142.06,45187.84,113799.41,232849.94,344148.6,264105.5,212204.72,451631.97,188622.06,1205549.8,336305.6,248295.62,194023.02,109466.94,466658.25,148052.62,692358.75,66221.984,774824.1
4194,173.0085932,1.5475655,,,,1102,,,,,,,364016.6,16444.152,31971.008,218568.06,206773.44,209936.62,151864.56,306652.75,98912.94,1969121.5,195924.31,532461.5,80719.21,454187.47,2208849.2,139762.16,327755.38,73472.85,550798.94
6588,173.0086687,2.485774,,,,33,,,,,,,68871.11,5333.925,3626.823,42691.062,41520.863,39293.855,21581.758,62493.414,14768.832,305684.72,42040.773,121705.086,40059.574,45562.79,120875.31,126116.33,152230.88,347198.72,218404.48
32701,173.008673,9.007082,,,,33,,,,,,,666.6152,0,0,0,234.87488,1775.3954,161.91534,680.7792,389.0639,4680.286,1059.7906,2197.0237,12375.474,928.12177,28962.07,90324.42,59515.41,54164.816,58995.145
10059,173.0814481,3.2122135,,,,33,,,,,,,10402.037,82962.45,27180.504,17994.072,92622.414,29799.19,91365.516,70657.25,13055.966,61713.02,33216.074,250576.27,133331.38,205171.06,676135.44,234836.98,1325790.2,1848449.8,1787018.9
12140,173.0814589,3.6213677,,,,33,,,,,,,1043.1876,5861.988,1596.5693,1772.5933,4597.0024,2887.2695,3441.977,3729.4336,1786.4087,12033.852,2392.763,14625.56,34517.195,15046.017,46816.766,63192.062,36131.492,37669.13,62252.02
9097,173.0814753,3.0532548,,,,33,159,[M-H]-,,2,9093;9097,174.08918,2446.6248,4876.6826,3703.9712,3965.062,5337.986,3383.6401,4284.5947,4955.9067,3400.2222,4330.788,9575.996,36660.715,8155.2007,38141.77,46000.973,18141.455,87651.94,115550.93,88700.234
14205,173.0814947,4.0552087,,,,33,,,,,,,792.42975,5218.969,810.5283,1607.3834,2617.4238,1976.204,1717.0348,2295.5269,702.0742,10713.503,2483.82,14706.679,17430.846,18750.031,31228.688,24318.31,34334.254,39051.953,58293.906
18112,173.1177823,4.96393,,,,33,277,[M-H]-,,2,18171;18112,174.12513,0,0,0,0,0,0,0,0,0,0,0,1413.0037,2099.979,1385.3586,4335.23,4878.8823,7785.834,4063.0205,12840.274
20703,173.1178366,5.7956586,,,,33,,,,,,,11226.1455,25220.477,8465.636,17374.062,26568.143,15579.44,24430.598,31051.246,6465.325,93640.6,18390.328,81323.83,105977.44,67995.664,322466.12,277774.53,364806.5,498542.1,564019.94
16919,173.1178425,4.678028,,,,33,,,,,,,1467.7205,10909.816,3187.081,1215.3074,2990.5022,1712.6985,5652.8726,4223.4746,0,23280.252,6767.1904,24793.424,97101.04,17866.068,90463.88,220013.6,101102.96,156849.03,293568.34
17325,173.1178522,4.787447,,,,33,270,[M-H]-,,2,17252;17325,174.12515,1387.6271,158.24481,0,3043.0398,2395.4016,3134.2122,0,2388.2815,457.32437,18573.277,1315.8595,9164.061,11949.484,22225.873,36962.746,30228.984,30290.846,15552.833,38994.883
19278,173.1178552,5.2643065,,,,33,,,,,,,838.5681,3403.0933,2304.6,1321.7954,6183.692,2837.6018,4059.3235,6150.3853,694.68176,7258.3926,2740.5205,20349.38,14380.533,18271.03,49015.53,36098.43,73759.33,79511.984,121937.43
14086,173.1178653,4.027407,,,,181,,,,,,,0,1878.2148,228.96378,826.911,4921.914,1760.9387,2142.0107,3848.082,0,1723.7238,2234.183,18424.123,7969.993,10227.229,38053.047,14032.968,105215.77,117775.93,101709.01
2642,174.9555075,1.087952,,,,1102,,,,,,,0,48829.434,29800.014,0,589.4237,0,3652.192,0,8032.752,0,1112.5839,0,22809.492,0,0,27050.807,0,469761.7,0
1105,174.9555313,0.7030514,,,,1102,10,[M+Cl]-,,2,1105;168,139.98601,143558.5,429596.78,346499.34,44673.316,67715.23,315556.03,423386.38,246046.19,356479.22,404694.38,71600.805,224687.14,798074.9,230715.67,534743.25,2116403,692718.3,2534083.8,777281.25
1780,175.0242235,0.9040135,,,,1102,,,,,,,151952.66,0,41443.246,7537.252,6677.347,27965.271,20247.68,2388.128,6200.962,623796.1,107831.08,41847.086,311.25232,293805.84,21510.832,0,491.42474,0,736.49207
18514,175.0395702,5.108182,,,,33,,,,,,,0,0,0,0,129.35854,0,1274.5284,0,0,0,0,9326.77,1095.4321,13668.98,13090.836,5518.1987,40021.047,12390.182,21727.55
9969,175.0759729,3.2042527,,,,33,,,,,,,0,0,0,0,0,3897.6006,0,0,693.9104,2864.7378,0,1596.3197,30146.434,1401.7943,40158.25,80027.52,101855.16,119578.445,131013.266
15838,175.075991,4.4822426,,,,33,,,,,,,0,0,0,0,0,1903.6375,0,0,0,2850.0996,0,1615.9714,15748.273,2059.7942,20448.512,27605.414,37819.008,35014.676,46845.188
11994,175.0970973,3.5856786,,,,33,342,[M-H2O+Cl]-,,2,38726;11994,158.13849,1195.489,3129.9915,129.39331,2424.7366,7273.535,1672.1113,1990.7163,3434.9314,0,25974.016,2569.7285,14973.465,8869.106,10779.311,50185.902,19727.494,73921.305,105190.79,121635.12
10501,175.0971361,3.2994616,,,,33,,,,,,,0,1145.5854,0,1020.6655,9978.1455,630.8204,2129.6257,1999.1489,0,7360.032,1753.2086,10041.877,4330.961,7366.952,54856.02,7364.528,137344.27,173788.27,161283.44
23795,175.1123477,6.751869,,,,33,336,[M-H]-,,2,23791;23795,176.11971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.8189,650.2449,823.2336,1894.5743,4841.503
1905,176.9001708,0.89823115,,,,1102,69,[M+Cl]-,,2,1870;1905,141.93079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340.2153,278.24808,5433.6665,336.53394
21201,177.0010268,5.9721813,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2497.9797,0,2542.0337,10510.603,0,87795.27,25957.633,45157.35
14541,177.0116918,4.1419926,,,,33,,,,,,,0,0,0,0,0,0,0,0,155.9393,0,0,0,18119.541,0,1987.9756,65448.035,493.3764,0,0
6671,177.0188402,2.5086985,,,,33,,,,,,,1324.7969,1632.0964,773.22076,929.5606,3601.3284,2974.0774,17821.375,2614.3562,199.93633,306.07697,7224.804,12266.592,2122.9753,11260.626,18173.164,3559.73,49063.03,42851.164,88189.5
7242,177.0188637,2.633529,,,,33,,,,,,,2005.9858,1338.3477,608.17865,1036.9191,6466.2773,626.7152,9227.385,2133.5393,147.09402,2038.9312,14085.366,15153.822,1475.0326,16165.303,9365.706,816.0432,24672.633,11903.703,18008.066
9819,177.0188918,3.2189415,,,,33,,,,,,,3592.8489,724.4765,93.49159,106.33351,11872.4,481.37347,9369.481,3066.9216,101.44943,1105.8926,8298.869,41228.38,3014.3755,38872.79,53124.316,4193.995,170807.73,97689.36,208265.52
13374,177.0188935,3.8745296,,,,33,,,,,,,2363.3152,2282.3125,282.43884,100.70504,4304.447,1928.7122,2551.2524,3165.082,0,1027.8154,11389.112,28852.666,1133.52,25496.846,42686.535,1081.4043,164625.44,80354.36,160533.89
13909,177.0552776,3.9828527,,,,33,,,,,,,0,0,0,0,645.4803,0,213.51775,203.79962,0,0,1680.7769,5108.553,1151.4631,4297.0615,11741.104,2221.5044,24777.863,68747.36,39438.953
12179,177.0916006,3.6240883,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,5159.4326,0,2403.458,7478.0063,4259.45,7405.24,17780.682,16039.849,11097.695,16478.63
21489,177.091628,6.041347,,,,33,,,,,,,0,866.44946,0,415.59,1690.5251,422.8436,2631.3154,2065.4507,0,4664.4204,728.0137,6034.163,6905.412,4921.6953,20374.068,18365.082,30992.184,60627.633,38602.676
5306,177.0916542,2.0852015,,,,93,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3530.9707,0,4522.3906,11210.459,19452.615,17249.822,17244.633
18694,177.0916602,5.1603928,,,,1294,,,,,,,1705.5618,3951.9392,0,4332.9478,4535.5195,1315.5712,1637.3202,4844.9033,0,38912.75,2975.105,22922.771,6768.9224,22665.102,35813.297,13790.661,16208.298,20046.18,18094.342
18368,177.091663,5.100001,,,,33,,,,,,,462.3738,2982.7158,0,1016.46783,1218.0675,1172.1466,431.4131,3455.604,0,10554.251,1002.47986,8434.769,4401.436,6717.9116,14886.129,5378.1455,10346.305,16298.71,15385.357
10436,177.091675,3.2955234,,,,,,,,,,,0,1089.2683,0,0,440.996,618.754,364.62396,585.4617,0,1508.716,5524.0815,29361.908,11572.603,34774.574,20707.281,21656.795,32620.943,26980.182,34130.02
164,178.9772773,0.7109583,,,,1102,,,,,,,115072.73,37825.164,36167.152,12398.715,40059.09,125017.305,16952.91,113222.64,47385.707,167466.73,116488.836,125197.99,100416.875,127044.39,124437.78,334190.62,133139.42,310427.66,15657.4
22740,178.9981445,6.428678,,,,247,,,,,,,0,0,0,0,4815.03,0,4905.4263,2189.847,0,0,11751.411,59319.336,0,52429.13,78149.84,0,294566.78,12916.163,79110.08
5094,179.0344502,1.9862837,,,,1130,98,[M-H]-,,2,5094;5188,180.04197,0,0,0,0,0,0,0,0,0,0,0,621.05457,0,819.73535,3359.222,0,4660.823,41916.734,21179.814
11751,179.0345326,3.5299983,,,,33,,,,,,,0,6571.1436,798.38104,0,5506.3013,2647.2375,4204.7812,4136.627,0,2309.8909,8805.666,88162.414,21250.377,83371.61,92976.91,49245.453,164581.02,250721.77,237251.2
15804,179.0345435,4.401902,,,,33,,,,,,,0,4179.3438,954.78754,114.67271,1180.7335,4722.7095,196.7096,1445.8438,0,2889.2292,3799.0068,18167.281,18580.791,6689.0933,17059.193,29542.629,7943.892,8578.738,12453.37
13047,179.0345716,3.8087685,,,,33,,,,,,,0,3635.2761,0,0,3991.0479,2052.1355,4115.133,1845.3916,0,3597.2432,9409.493,41889.28,11208.795,42788.4,39997.49,20107.445,64677.78,76911.195,84631.45
7021,179.0556666,2.588691,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,770.3496,0,471.90497,18510.986,0,33220.586,91016.71,123507.25
11941,179.070907,3.5980928,,,,33,,,,,,,0,0,0,0,1286.8585,0,0,815.0753,0,0,4751.6646,17424.004,2942.333,16943.299,13840.721,3682.8599,5429.6104,1888.2805,9660.011
23780,179.0709122,6.7533283,,,,33,,,,,,,0,0,0,0,0,413.3246,0,0,0,576.1807,2811.2915,20241.518,1786.0631,22449.986,20837.451,4856.697,17968.945,23203.83,28176.012
10750,179.0709423,3.3419983,,,,33,,,,,,,0,0,0,0,0,371.25787,0,137.46426,0,1043.2649,7189.069,13821.793,8910.962,11006.242,25240.738,18740.314,17113.186,73963.664,55848.652
13543,179.0709578,3.9075034,,,,33,,,,,,,0,0,0,0,2181.393,150.47153,0,0,0,1181.3479,3402.1814,8357.584,10922.086,5699.8193,18475.21,11034.966,10068.1875,114477.3,14962.72
23142,179.1435971,6.545088,,,,33,329,[M-H]-,,2,23133;23142,180.15106,0,0,0,0,0,0,0,0,0,0,0,2773.5828,2940.8716,322.9685,2123.6455,4721.0933,2009.8586,2950.4897,10308.89
20,180.8991839,0.48945674,,,,0,3,[M+Cl]-,,3,5;20;11,145.93003,969.83154,295.13245,351.93835,1113.0609,1087.1575,397.02667,957.8371,1153.4062,558.7267,1042.551,624.39844,757.4176,294.60553,986.29156,147.47397,449.88187,340.49835,374.06305,512.69446
2643,180.9119902,1.092902,,,,1102,89,[M-H2O+FA]-,,2,2695;2643,153.92427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7805.669,0,80881.7,0
1978,180.9120327,0.90978575,,,,1102,80,[M+Cl]-,,2,1978;2070,145.94259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16184.272,1266.3103,56260.58,0
610,180.9725817,0.75514776,,,,1102,,,,,,,48735.645,176611.58,160966.06,125171.64,97850.44,35056.098,199025.38,287803.75,31563.709,84949.51,46082.33,70704.72,263156.47,76147.625,244924.58,379788.56,452988.03,485982.44,715958.5
10,180.9729718,0.48834077,,,,0,1,[M-H2O+FA]-,,2,13;10,153.98523,7299.7314,16135.03,4754.1094,3454.5273,8433.973,4864.893,5126.1895,6718.9033,6755.9194,6668.1445,7177.146,23770.766,20610.467,24165.568,21356.613,24314.088,25338.865,8059.731,15474.584
20614,180.9889396,5.8055105,,,,1032,,,,,,,45345.83,51028.88,43207.207,67408.74,53729.715,52393.383,54171.414,51004.277,47082.816,47625.293,49328.797,41625.14,35994.76,48481.04,32617.473,5098.6294,3352.151,9370.193,8101.1304
17615,181.0138112,4.879748,,,,33,,,,,,,0,0,0,0,958.66205,0,1532.3674,409.8427,0,0,5074.593,22075.062,446.8288,23072.553,20962.684,826.9264,21030.965,13452.352,36468.863
7380,181.0138131,2.6825173,,,,33,,,,,,,0,0,0,0,2091.0415,1972.1816,815.9539,1002.56836,0,1429.7854,2585.3438,34873.254,7888.7104,29560.89,61749.94,10430.568,158162.08,137062.44,392017.66
6619,181.0138158,2.4781845,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,1467.649,7548.2627,0,11151.713,7654.2466,4272.483,19702.22,13170.936,38958.242
9793,181.0138392,3.167637,,,,33,,,,,,,0,492.24258,0,0,4719.3926,838.6089,4839.35,2178.5952,0,689.4373,9367.626,64722.7,12473.098,69952.375,67421.89,38851.58,124262.88,143520.3,168283.12
8380,181.0138438,2.8939507,,,,33,,,,,,,0,0,0,0,1164.781,920.4208,559.01483,183.92508,0,3389.9624,2183.3298,18621.668,10015.675,17605.922,38414.484,23752.586,71529.66,77171.1,99572.36
5988,181.0138469,2.3242054,,,,33,112,[M-H2O+FA]-,,2,5988;6054,154.02608,0,0,0,0,0,0,0,0,0,0,0,1793.8435,2631.9482,1515.816,6100.678,7742.457,9037.151,11911.17,14223.529
13067,181.0138571,3.8176553,,,,33,,,,,,,0,0,0,0,6639.322,478.71622,4830.5234,4433.5864,0,2783.2903,6481.6943,49508.96,10854.196,64038.746,151964.56,73733.2,375618.22,221826.6,519560.38
11380,181.0250893,3.4546914,,,,229,193,[M-H2O+FA]-,,2,11400;11380,154.03732,0,0,0,0,1083.249,0,0,5603.6772,0,0,1859.7079,2586.4568,3518.5896,3831.0623,3658.852,2672.036,942.5712,4823.5547,0
6664,181.0478111,2.4983964,,,,33,,,,,,,0,6376.2456,1083.2866,0,3165.7898,1549.6803,3078.6829,2699.4548,0,0,1355.4485,9592.314,3565.0598,8426.14,5955.6846,1911.99,17860.645,15316.12,21419.336
6744,181.0501363,2.5185385,,,,33,,,,,,,266.40497,501.79767,0,978.5142,1168.0681,1168.7191,0,1287.4963,0,1769.3309,1512.5874,6784.8877,5411.6914,5661.021,11515.377,22483.656,26311.252,24830.521,29367.79
18512,181.0865854,5.074752,,,,,,,,,,,0,0,0,0,699.5475,0,745.51917,482.2235,0,1907.2133,1956.5709,11521.824,1322.2931,7617.486,18195.244,1341.894,5672.5576,83312.54,10078.971
12542,181.0865955,3.6714644,,,,33,209,[M-H]-,,2,12542;12525,182.09386,0,0,0,742.0463,1760.2836,484.87476,0,1576.9875,0,3411.6538,2611.91,8353.113,17845.604,9465.877,14555.891,21345.033,13878.076,24390.807,16381.59
17965,181.1229212,4.969247,,,,33,276,[M-H]-,,2,17965;17992,182.13036,0,0,0,0,0,0,0,0,0,0,0,2386.9016,2646.487,3138.9094,14571.731,2544.9033,27688.164,33921.96,22240.268
19443,181.1229782,5.418505,,,,33,375,[M-H2O-2H+Na]-,,2,38217;19443,178.15865,1193.6863,1337.1726,1291.9874,1683.5822,1517.064,1376.3195,1238.4447,1242.0315,1045.615,1848.0477,1866.9556,4884.258,7552.411,2182.2048,10083.169,6050.693,13130.453,14695.785,21133.824
27676,181.1593578,7.836958,,,,,,,,,,,631.91766,1361.2264,0,1059.8977,774.6449,1090.6469,560.5143,1810.4697,0,9282.828,1432.2966,5229.1343,5964.2646,6858.98,21554.543,27027.906,12373.695,14154.972,22075.023
26488,181.1593601,7.4670777,,,,33,,,,,,,2062.6702,2840.8467,151.44931,4079.7952,2576.3242,3003.5127,1898.6874,6175.7295,550.3646,25308.936,3701.6682,19240.549,14712.539,15577.616,52322.727,52911.348,31224.96,31983.43,42598.01
18424,182.0090901,5.0930457,,,,33,,,,,,,0,4893.791,0,0,5317.2173,2499.2773,4972.3047,4938.3037,2161.114,7174.195,3121.7515,35974.348,84049.45,34262.473,107733.555,303912.03,155782.67,48783.695,87588.58
1464,182.9696215,0.85283595,,,,1102,,,,,,,12534.042,0,0,7621.76,16128.039,14080.348,2782.8462,4600.5073,3080.1714,11683.376,21187.246,48374.902,0,33672.773,23587.67,0,388.5318,0,0
25698,183.0043258,7.3268514,,,,652,,,,,,,0,0,0,0,5646.7334,0,505.5812,28817.244,0,0,174.54622,1178.4576,0,525.71063,36900.03,0,968.38165,0,0
18333,183.0043378,5.061904,,,,,,,,,,,6534.165,2204.8657,0,1035.4893,3041.7732,3708.3093,1478.0176,17490.197,0,5756.974,30424.945,130189.12,5230.0474,134992.8,53508.895,5477.3545,9337.275,7192.6772,17313.902
17273,183.0116112,4.751446,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,977.9797,9752.121,1061.8524,10943.265,63323.715,0,0,580.367
42504,183.0116119,11.27958,,,,102,,,,,,,0,0,0,0,0,0,0,0,30818.059,0,0,0,41565.637,0,568.17004,4674.8228,11735.053,32827.54,0
17252,183.1022393,4.7805605,,,,33,270,[M-2H2O+FA]-,,2,17252;17325,174.12515,0,0,0,688.42993,454.1031,0,153.77354,736.65485,0,5034.711,3511.1936,19164.504,2827.5635,14232.199,20772.14,10236.992,31158.426,24698.867,39344.87
11428,183.1022516,3.483606,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1383.124,8153.991,4090.8145,13000.507,6082.3945,21189.924,4180.98,6601.1904,16712.973
16740,183.102256,4.6301937,,,,33,,,,,,,0,1629.4673,314.20978,717.4264,1877.1721,757.45905,2152.1458,1780.095,0,2391.8389,8595.037,35415.523,11359.744,20046.617,53508.484,20494.846,57511.01,84491.27,115642.875
16017,183.1022575,4.461088,,,,,,,,,,,0,0,0,0,117.06483,0,0,0,0,1107.9827,7237.773,28737.361,4855.4556,29562.066,31993.383,21678.658,26197.18,37926.63,26431.121
18171,183.1022651,5.0199037,,,,33,277,[M-2H2O+FA]-,,2,18171;18112,174.12513,497.13834,1538.5878,0,1381.8558,1555.275,1103.2129,869.6857,1842.176,0,11042.476,3787.6792,17632.072,5532.9043,18502.312,26271.559,16627.94,36168.527,40272.797,42174.2
12850,183.1022819,3.7721078,,,,33,,,,,,,0,0,0,0,3074.3828,145.88649,440.81946,3726.0144,0,206.13802,1969.8151,25752.924,14846.535,16949.986,28129.47,31825.148,15076.526,19536.674,19015.16
14136,183.1022864,4.0790987,,,,33,,,,,,,0,0,0,0,10097.635,0,708.12585,8563.641,0,2917.7866,12527.21,39096.492,15461.1875,18654.387,68164.09,63261.13,58543.938,70709.93,106353.57
14927,183.1022891,4.1935854,,,,252,,,,,,,0,0,0,0,3345.435,2696.9768,612.6439,2776.8196,0,219.38083,8954.318,22951.312,7955.2817,36405.223,44074.12,19086.299,8815.355,28964.744,68032.77
21688,183.1386092,6.0939746,,,,33,,,,,,,0,2266.8726,380.53656,0,194.8491,534.27246,256.34564,228.28683,0,797.1156,604.7385,13441.215,22418.932,2546.9385,29902.021,39133.184,8582.124,18786.793,24777.824
20120,183.1386124,5.6015477,,,,33,305,[M-H2O+FA]-,,2,20159;20120,156.15085,0,1544.7966,0,3203.5151,3782.938,0,1552.5984,1463.0303,0,3722.631,2570.5415,32295.383,7554.325,10394.334,48198.863,20557.594,66570.91,75977.74,104921.34
25209,183.13866,7.2063885,,,,33,348,[M-H]-,,2,25232;25209,184.14609,438.22406,2114.631,0,1336.9227,1422.6608,1500.1757,572.1286,2390.8887,0,15819.564,2153.5867,24678.867,11086.299,20795.82,50312.195,48279.086,32552.17,29357.863,66767.21
40031,183.1749327,10.856549,,,,1248,,,,,,,4320.4707,1643.0372,1678.927,3058.3193,4048.7312,2856.0002,3414.7778,10459.799,541.0896,2404.7793,1289.0369,2984.26,0,3242.0703,20060.104,3041.0718,32636.174,27097.93,43650.46
37344,183.1749767,10.236895,,,,33,,,,,,,0,0,0,0,0,261.79037,0,0,0,0,0,0,0,0,4687.8057,376.88983,13601.205,8297.701,19520.64
40596,183.9464047,10.996151,,,,480,,,,,,,12801.152,4444.4165,3541.7683,1936.9286,6521.5103,7142.904,6593.506,18577.016,12457.262,11853.625,9373.354,32274.059,2277.3315,10958.2295,16091.143,7212.631,1035.5999,0,6492.4194
40394,183.9464244,10.928377,,,,102,,,,,,,18815.863,9785.228,1472.0758,1973.2812,6822.51,7142.904,5687.199,7484.617,22254.902,22141.512,10132.115,34681.266,2277.3315,4954.361,79084.36,15020.888,0,0,16061.35
41597,183.9464247,11.095645,,,,102,,,,,,,16034.537,4444.4165,54729.2,5445.723,11129.647,10358.42,19237.236,8565.516,23010.443,17404.287,33395.73,20848,2977.2285,51560.43,16091.143,13047.855,2346.6416,0,7307.3813
42661,183.9464271,11.299267,,,,,,,,,,,5629.0425,9546.18,14861.483,591.0517,1810.6354,12484.269,8420.171,3349.933,19139.53,11843.736,5393.0527,4862.399,3094.8557,2668.9722,30423.436,5125.429,620.12115,1003.3275,3292.4573
42327,183.9464372,11.224833,,,,,,,,,,,2207.342,30347.938,8313.479,690.823,5481.1753,128960.234,6163.519,6543.3286,5400.0513,12717.211,9089.943,4426.137,2363.25,2668.9722,90942.68,10057.54,817.3732,1003.3275,6718.8745
23974,184.0194196,6.831517,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1767.439,0,0,113923.055,0,0,0
25447,184.0194448,7.2423882,,,,,,,,,,,0,0,0,0,0,0,0,0,288.56235,0,0,0,63547.6,0,11478.046,0,0,0,0
24654,184.0194568,7.0470734,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,25422.637,0,0,269332.12,0,0,0
18124,184.0194931,4.9857693,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5325.774,0,3529.6814,534388.3,0,0,0
19474,184.0194982,5.3937693,,,,33,,,,,,,0,0,0,0,0,0,0,0,299.45377,0,0,0,10376.456,0,21105.453,111422.984,0,0,0
19104,184.019519,5.2497888,,,,,,,,,,,0,0,0,0,0,0,0,0,1526.5896,0,0,0,28867.766,0,53144.418,70319.805,0,0,0
16819,184.0195482,4.651741,,,,33,,,,,,,0,0,0,0,0,0,0,0,158.44806,0,0,0,30032.674,0,1061.6704,117943.99,0,0,0
18719,184.019559,5.1564856,,,,33,,,,,,,0,0,0,0,0,0,0,0,4875.3433,0,0,0,154063.98,0,60278.055,117007.375,0,512.2027,0
8569,184.0611689,2.9343357,,,,33,,,,,,,0,0,0,0,0,0,0,0,88.6967,0,0,0,36120.594,0,17202.682,88144.234,0,0,0
4684,184.0611809,1.7862959,,,,1144,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2360.881,0,1665.8607,12232.228,9544.955,10561.293,4132.752
9576,184.0975178,3.1258402,,,,33,,,,,,,0,687.68695,0,0,0,1344.7314,0,0,4808.1147,0,0,0,132378.22,0,76380.12,303025.4,20937.035,24307.145,12123.684
12,184.9499304,0.48884502,,,,0,0,[M-H]-,,2,12;7,185.95743,4506.1694,4436.6206,3857.9607,5606.912,3946.5488,1386.0509,4027.7258,3040.0508,2129.709,3656.5864,2230.4478,7353.234,4556.1157,8812.856,4128.1025,7985.244,11011.73,7568.0693,5325.7812
41488,184.9542363,11.042703,,,,102,,,,,,,1439.1335,15932.661,20895.729,0,738.11835,53439.086,3290.7358,5373.5244,27895.951,7894.605,3208.6787,12577.457,1056.9525,7949.9937,56970.465,11855.567,1335.4928,0,31807.824
40421,184.9542594,10.950999,,,,102,,,,,,,1504.5513,7619.429,3899.2646,0,357.82697,17451.035,0,600.4115,20784.63,7036.2783,2005.6191,3281.1584,1056.9525,2224.868,44063.73,7589.889,0,0,12282.714
4326,184.9542955,1.6129322,,,,,,,,,,,44457.06,0,3536.376,23705.785,16043.795,61522.48,20033.506,60476.01,3275.12,4040.033,44427.83,41528.05,2458.4817,37052.727,13977.381,3185.3806,5136.425,155.75314,6709.996
6165,185.0087335,2.366388,,,,218,,,,,,,166.65887,0,0,1543.4032,4691.51,420.68985,0,2038.4178,0,2238.2932,1374.3942,7309.544,0,11097.86,2524.2495,0,0,0,478.38556
11889,185.0273887,3.5688071,,,,33,,,,,,,0,1192.8304,475.6625,0,1641.059,0,4886.166,1262.2954,18146.328,1607.354,1578.4441,13184.706,28154.775,26069.195,38194.38,80503.625,20481.648,24134.14,142315.22
13179,185.0274164,3.8345244,,,,33,,,,,,,0,0,0,0,193.19948,0,777.9513,0,5199.9385,257.4544,0,3197.3047,17969.906,7594.791,20169.71,58314.344,7598.9565,5837.9824,43033.633
19002,185.0602729,5.2416387,,,,33,291,[M+FA]-,,2,19252;19002,140.06152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391.2966,25532.9,3521.915,4645.0195,6714.545
17405,185.0814887,4.812292,,,,,,,,,,,0,0,0,0,0,490.4025,0,0,0,0,0,3578.1846,4786.3384,2932.5828,10013.529,25946.209,48615.184,40571.547,50734.55
