featureIDs,A1.mzML,A2.mzML,A3.mzML,A4.mzML,A5.mzML,A6.mzML,A7.mzML,A8.mzML,A9.mzML,A10.mzML,A11.mzML,A12.mzML,A13.mzML,A14.mzML,A15.mzML,pooled_QC_1.mzML,logFC,pvalue,logpval,Sample_Type,Molecule,Compound_Class
19278,0.000208538,8.12E-05,8.64E-05,2.06E-05,3.87E-05,2.36E-06,9.70E-05,5.04E-05,8.89E-05,0.000287734,8.31E-05,0.000143063,0.000108292,0.000103401,2.06E-05,0.000127486,-0.731547182,0.269849119,0.568878996,Not Significant,,
14086,0.000173944,0.00012033,0.000123205,1.14E-05,1.50E-05,2.98E-07,5.35E-05,5.00E-06,5.52E-05,0.000229022,4.38E-05,8.95E-05,6.06E-05,9.36E-05,1.68E-05,9.90E-05,-0.520022269,0.48359893,0.315514669,Not Significant,,
2642,1.50E-07,0.000479948,1.03E-07,3.26E-05,2.90E-05,2.72E-05,0.001392118,0.000651311,2.76E-06,2.74E-05,7.47E-05,2.05E-06,5.22E-07,4.47E-07,8.37E-06,2.29E-07,3.94132889,0.127751951,0.89363246,Not Significant,,
18514,3.72E-05,1.27E-05,4.69E-05,1.57E-06,5.92E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,6.02E-06,2.61E-05,2.05E-06,8.10E-05,4.74E-05,6.62E-07,3.40E-05,-1.131250145,0.334052655,0.476185072,Not Significant,,
9969,0.00022406,0.000122171,0.00011927,4.31E-05,8.58E-05,2.35E-06,2.51E-06,1.92E-06,0.000122161,4.09E-06,1.80E-06,2.05E-06,8.31E-06,8.11E-06,6.62E-07,0.000104449,4.268446408,0.016175337,1.791146661,Significant in SMRW,,
15838,8.01E-05,3.58E-05,4.43E-05,2.25E-05,2.96E-05,2.98E-07,2.51E-06,1.92E-06,5.97E-05,4.09E-06,1.80E-06,2.05E-06,1.22E-05,8.21E-06,6.62E-07,5.32E-05,2.668784467,0.02302187,1.637859407,Significant in SMRW,,
10501,0.000275828,0.000177557,0.000160827,6.19E-06,7.90E-06,2.98E-07,3.27E-05,1.92E-06,1.98E-05,0.000464294,4.36E-05,4.65E-05,4.37E-05,5.10E-05,1.32E-05,0.000142677,-0.540506465,0.673904311,0.171401766,Not Significant,,
23795,8.28E-06,1.94E-06,9.64E-07,1.26E-07,6.97E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.17E-06,0.44140008,0.579920603,0.236631462,Not Significant,,
1905,5.76E-07,5.55E-06,3.26E-07,1.26E-07,2.51E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,0.207391834,0.768252776,0.114495862,Not Significant,,
21201,7.72E-05,2.65E-05,0.000102806,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.51E-05,1.27E-05,6.62E-07,2.73E-05,1.972002668,0.214599542,0.668371208,Not Significant,,
14541,1.50E-07,8.99E-08,5.78E-07,2.59E-05,7.02E-05,5.29E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,5.17E-06,2.865615725,0.236150551,0.626811037,Not Significant,,
6671,0.000150822,4.38E-05,5.75E-05,3.04E-06,3.82E-06,6.78E-07,4.65E-05,1.69E-05,9.32E-05,0.000167574,0.000364678,6.08E-05,6.67E-05,6.23E-05,5.43E-05,4.73E-05,-1.484188492,0.166037482,0.779793861,Not Significant,,
7242,3.08E-05,1.22E-05,2.89E-05,2.11E-06,8.75E-07,4.99E-07,3.82E-05,1.33E-05,1.96E-05,0.000300883,0.000188819,4.96E-05,9.58E-05,7.70E-05,0.000105934,2.44E-05,-3.066383743,0.024885323,1.604056727,Significant in NS,Esculetin,Drug metabolite
9819,0.000356177,9.98E-05,0.000200012,4.31E-06,4.50E-06,3.44E-07,2.07E-05,2.04E-06,1.51E-05,0.000552436,0.000191727,7.13E-05,0.000230398,0.000209492,6.24E-05,0.000138173,-1.491480771,0.127909735,0.893096401,Not Significant,,
13374,0.000274546,8.21E-05,0.000192772,1.62E-06,1.16E-06,2.98E-07,6.51E-05,6.17E-06,6.05E-05,0.000200291,5.22E-05,7.36E-05,0.000151119,0.000146608,8.57E-05,0.000111025,-0.637244522,0.307440563,0.512238833,Not Significant,,
13909,6.74E-05,7.02E-05,2.90E-05,1.65E-06,2.38E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,3.00E-05,4.37E-06,4.74E-06,2.55E-05,2.60E-05,1.26E-05,3.05E-05,0.202288057,0.814636178,0.089036307,Not Significant,,
21489,6.60E-05,6.19E-05,3.63E-05,9.88E-06,1.97E-05,2.98E-07,2.47E-05,1.92E-06,1.33E-05,7.87E-05,5.38E-05,4.80E-05,2.92E-05,3.07E-05,5.48E-06,5.30E-05,-0.656420692,0.275785141,0.559429137,Not Significant,,
5306,2.95E-05,1.76E-05,2.28E-05,5.05E-06,1.20E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.18E-05,2.717663414,0.036150793,1.441882166,Significant in SMRW,,
10436,5.84E-05,2.76E-05,3.82E-05,1.65E-05,2.32E-05,2.98E-07,3.11E-05,1.92E-06,1.94E-05,2.05E-05,7.46E-06,1.36E-05,0.000206108,0.000149196,4.15E-05,5.39E-05,-1.601938695,0.214093143,0.669397242,Not Significant,,
22740,0.000135295,1.32E-05,0.00034493,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,0.000224049,0.000100379,5.09E-05,0.000310747,0.000301417,8.84E-05,0.000203263,-1.687229453,0.066625139,1.176361871,Not Significant,,
5094,3.62E-05,4.28E-05,5.46E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,4.86E-06,3.16E-06,6.62E-07,8.74E-06,1.886214159,0.21961236,0.658343221,Not Significant,,
11751,0.000405749,0.000256158,0.00019272,3.04E-05,5.28E-05,2.98E-07,0.000187342,1.74E-05,8.30E-05,0.000256214,8.60E-05,9.62E-05,0.000494142,0.000447977,6.62E-05,0.000241827,-0.82395873,0.27671529,0.557966844,Not Significant,,
15804,2.13E-05,8.76E-06,9.30E-06,2.66E-05,3.17E-05,2.98E-07,0.000119152,2.09E-05,0.000148022,5.49E-05,4.03E-06,3.36E-05,3.96E-05,9.23E-05,2.86E-05,4.44E-05,0.024449498,0.973607017,0.011616305,Not Significant,,
13047,0.000144737,7.86E-05,7.57E-05,1.60E-05,2.16E-05,2.98E-07,0.000103641,1.92E-06,6.43E-05,0.000185708,8.42E-05,4.29E-05,0.000253606,0.00021285,7.08E-05,0.000104031,-1.331128827,0.064224928,1.192296372,Not Significant,Caffeic Acid,Food|Medical
7021,0.000211223,9.30E-05,3.89E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.80E-06,3.91E-06,6.62E-07,4.81E-05,3.933080325,0.165976558,0.779953246,Not Significant,Glucose,Endogenous|Medical
11941,1.65E-05,1.93E-06,6.36E-06,4.21E-06,3.95E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,5.99E-05,1.80E-06,1.90E-05,0.000100423,8.85E-05,3.57E-05,3.60E-05,-3.501515222,0.033041424,1.480941248,Significant in NS,,
23780,4.82E-05,2.37E-05,2.10E-05,2.55E-06,5.21E-06,2.98E-07,2.51E-06,1.92E-06,1.30E-05,4.09E-06,1.80E-06,2.05E-06,0.000133061,0.000102852,2.11E-05,5.42E-05,-1.747176109,0.255256776,0.59302272,Not Significant,,
10750,9.55E-05,7.56E-05,2.00E-05,1.27E-05,2.01E-05,2.98E-07,2.51E-06,1.92E-06,1.16E-05,4.09E-06,1.80E-06,3.20E-06,6.52E-05,7.02E-05,5.41E-05,6.56E-05,-0.310351163,0.726061677,0.139026485,Not Significant,,
13543,2.56E-05,0.00011696,1.18E-05,1.56E-05,1.18E-05,2.98E-07,2.51E-06,1.92E-06,4.72E-06,0.000101503,1.80E-06,2.05E-06,3.38E-05,4.25E-05,2.56E-05,4.81E-05,-0.7012126,0.506988366,0.295002007,Not Significant,,
23142,1.76E-05,3.01E-06,2.35E-06,4.21E-06,5.06E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.91E-06,1.41E-05,6.62E-07,5.52E-06,0.105468579,0.90928707,0.041298985,Not Significant,,
2643,1.50E-07,8.26E-05,1.03E-07,1.26E-07,8.37E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,2.783347147,0.327866007,0.484303608,Not Significant,,
1978,1.50E-07,5.75E-05,1.48E-06,1.26E-07,1.74E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,2.551156327,0.253418035,0.596162481,Not Significant,,
17615,6.24E-05,1.37E-05,2.46E-05,6.39E-07,8.87E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.46E-05,3.14E-05,9.53E-06,0.000136751,0.000112169,3.82E-05,5.45E-05,-2.349036129,0.059800914,1.223292177,Not Significant,,
7380,0.000670432,0.000140035,0.000185204,1.13E-05,1.12E-05,2.98E-07,2.51E-06,1.92E-06,6.18E-05,9.73E-05,1.67E-05,2.33E-05,0.000175207,0.0001772,1.94E-05,0.000160608,0.506291448,0.660047304,0.180424939,Not Significant,,
6619,6.66E-05,1.35E-05,2.31E-05,1.26E-07,4.58E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,6.61E-05,3.84E-05,1.10E-05,1.99E-05,-0.682204256,0.562350992,0.249992535,Not Significant,,
9793,0.000287799,0.000146632,0.000145509,1.78E-05,4.17E-05,2.98E-07,1.40E-05,1.92E-06,2.63E-05,0.000219598,9.90E-05,5.07E-05,0.000414607,0.000328873,7.05E-05,0.00017536,-1.379996767,0.118685751,0.925601418,Not Significant,,
8380,0.000170289,7.88E-05,8.38E-05,1.43E-05,2.55E-05,2.98E-07,2.51E-06,1.92E-06,2.88E-05,5.42E-05,1.14E-05,4.28E-06,0.00010435,9.46E-05,1.64E-05,9.99E-05,-0.074837614,0.927843765,0.032525146,Not Significant,,
5988,2.43E-05,1.22E-05,1.06E-05,3.76E-06,8.30E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,8.98E-06,9.11E-06,6.62E-07,1.59E-05,0.735191673,0.335219328,0.474670949,Not Significant,,
13067,0.000888556,0.000226637,0.00043984,1.55E-05,7.90E-05,2.98E-07,2.51E-06,1.92E-06,1.50E-05,0.000308935,9.88E-05,0.000103129,0.000379557,0.000251568,4.87E-05,0.000395251,-0.097549594,0.911774017,0.040112788,Not Significant,,
11380,1.50E-07,4.93E-06,1.10E-06,5.03E-06,2.86E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,5.04E-05,1.80E-06,0.000130346,2.27E-05,1.31E-05,1.40E-05,9.52E-06,-4.014942062,0.121670047,0.914816323,Not Significant,,
6664,3.66E-05,1.56E-05,2.09E-05,5.10E-06,2.05E-06,2.98E-07,0.000181786,2.37E-05,4.86E-05,0.000147308,6.30E-05,6.28E-05,4.99E-05,4.87E-05,1.02E-05,1.55E-05,-0.775603606,0.335381653,0.474460699,Not Significant,,
6744,5.02E-05,2.54E-05,3.08E-05,7.74E-06,2.41E-05,2.98E-07,1.43E-05,1.92E-06,3.66E-05,5.44E-05,1.80E-06,2.99E-05,3.36E-05,3.45E-05,1.14E-05,3.00E-05,-0.376390957,0.5165965,0.28684854,Not Significant,,
18512,1.72E-05,8.51E-05,6.64E-06,1.89E-06,1.44E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,3.26E-05,1.53E-05,1.12E-05,4.51E-05,5.85E-05,1.47E-05,4.73E-05,-1.151846477,0.200314574,0.698287453,Not Significant,,
12542,2.80E-05,2.49E-05,1.63E-05,2.55E-05,2.29E-05,2.98E-07,2.51E-06,1.92E-06,1.52E-05,8.19E-05,1.80E-06,3.67E-05,5.61E-05,4.24E-05,1.96E-05,3.79E-05,-1.379226393,0.086964929,1.060655856,Not Significant,,
17965,3.80E-05,3.47E-05,3.24E-05,3.78E-06,2.73E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.86E-05,1.21E-05,6.62E-07,3.79E-05,1.01451205,0.30414954,0.516912836,Not Significant,,
19443,3.61E-05,1.50E-05,1.54E-05,1.08E-05,6.49E-06,3.55E-06,3.81E-05,2.82E-05,4.31E-05,7.06E-05,2.53E-05,2.89E-05,1.29E-05,2.48E-05,1.40E-05,2.62E-05,-0.428340377,0.46881641,0.328997195,Not Significant,,
18424,0.000149795,4.98E-05,0.000182418,0.000120194,0.00032581,7.33E-06,0.000139521,1.92E-06,7.83E-05,0.000247416,0.000101748,0.000114869,0.000203073,0.000182795,2.35E-05,0.000280208,-0.312315256,0.558090607,0.253295287,Not Significant,,
25698,1.50E-07,8.99E-08,1.13E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,0.000262749,1.03E-05,0.000670314,3.12E-06,5.99E-06,1.31E-06,9.60E-05,-7.300073487,0.212569825,0.672498386,Not Significant,"2,4-dinitrophenol",Endogenous|Medical
18333,2.96E-05,7.35E-06,1.09E-05,7.48E-06,5.87E-06,2.98E-07,6.29E-05,1.92E-06,0.000116228,0.000141537,3.02E-05,0.000406837,0.0008001,0.000661525,0.000228822,0.000139173,-3.81070217,0.035981002,1.443926743,Significant in NS,,
17273,9.93E-07,8.99E-08,1.03E-07,1.39E-05,6.79E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,6.29E-06,4.97E-06,6.62E-07,2.85E-05,1.602528259,0.389613417,0.409366096,Not Significant,,
42504,1.50E-07,3.35E-05,1.37E-05,5.94E-05,5.01E-06,0.000104522,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.48E-06,3.9603181,0.087572653,1.057631491,Not Significant,,
17252,6.73E-05,2.52E-05,3.65E-05,4.04E-06,1.10E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,2.11E-05,3.15E-06,1.71E-05,8.44E-05,9.74E-05,2.64E-05,5.40E-05,-1.304706999,0.202912769,0.692690622,Not Significant,,
11428,2.86E-05,6.74E-06,4.90E-06,5.85E-06,2.27E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,7.71E-05,4.14E-05,1.04E-05,1.58E-05,-1.428113588,0.311656629,0.506323631,Not Significant,,
16740,0.000197773,8.63E-05,6.73E-05,1.62E-05,2.20E-05,2.98E-07,4.65E-05,6.87E-06,2.37E-05,8.73E-05,4.40E-05,4.14E-05,0.000118816,0.000179956,6.46E-05,0.000139172,-0.784149013,0.233208278,0.632256038,Not Significant,,
16017,4.52E-05,3.87E-05,3.07E-05,6.94E-06,2.32E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,5.45E-06,1.80E-06,2.05E-06,0.000175214,0.000146022,5.44E-05,8.32E-05,-1.923347357,0.20017828,0.698583046,Not Significant,,
12850,3.25E-05,2.00E-05,1.77E-05,2.12E-05,3.41E-05,2.98E-07,2.51E-06,1.92E-06,4.57E-06,0.000143054,9.02E-06,8.67E-05,0.000100462,0.000130857,1.48E-05,7.32E-05,-2.431829836,0.036333315,1.439694982,Significant in NS,,
14136,0.000181887,7.22E-05,6.86E-05,2.21E-05,6.78E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,0.000469854,1.45E-05,0.000199198,0.000110564,0.00019866,9.42E-05,0.000177291,-1.956563753,0.09318103,1.030672494,Not Significant,,
14927,0.00011635,2.96E-05,1.03E-05,1.14E-05,2.05E-05,2.98E-07,2.51E-06,1.92E-06,8.45E-05,0.000155667,1.25E-05,6.46E-05,0.000215773,0.000116622,6.73E-05,0.000114634,-1.774087936,0.056282104,1.249629678,Not Significant,,
21688,4.24E-05,1.92E-05,1.00E-05,3.21E-05,4.20E-05,2.98E-07,6.46E-05,8.32E-06,1.67E-05,9.07E-06,5.25E-06,5.31E-06,1.51E-05,6.83E-05,4.55E-06,7.78E-05,0.546077363,0.518869557,0.28494181,Not Significant,,
20120,0.000179437,7.76E-05,7.80E-05,1.08E-05,2.20E-05,2.98E-07,4.40E-05,1.92E-06,2.76E-06,0.000176024,3.18E-05,3.40E-05,6.16E-05,0.000164101,1.93E-05,0.000125362,-0.808958561,0.341252312,0.466924397,Not Significant,,
37344,3.34E-05,8.48E-06,1.59E-05,1.26E-07,4.04E-07,2.98E-07,2.51E-06,1.92E-06,8.21E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.22E-05,2.311145442,0.122807198,0.910776178,Not Significant,,
42327,1.15E-05,1.03E-06,9.57E-07,3.38E-06,1.08E-05,1.83E-05,0.000865214,0.0001817,0.00404196,0.000255045,0.000126124,0.000152203,1.58E-05,2.25E-05,6.84E-05,0.000236536,2.419050999,0.327802655,0.484387533,Not Significant,,
23974,1.50E-07,8.99E-08,1.03E-07,2.53E-06,0.000122132,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,3.206139071,0.357380619,0.446869003,Not Significant,,
25447,1.50E-07,8.99E-08,1.03E-07,9.09E-05,9.43E-08,9.79E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.99E-05,2.793082345,0.371766633,0.429729592,Not Significant,,
24654,1.50E-07,8.99E-08,1.03E-07,3.64E-05,0.000288738,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,4.535611453,0.296693285,0.527692283,Not Significant,,
18124,1.50E-07,8.99E-08,1.03E-07,7.62E-06,0.000572893,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,9.18E-06,5.356883709,0.34423749,0.463141833,Not Significant,,
19474,1.50E-07,8.99E-08,1.03E-07,1.48E-05,0.000119451,1.02E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,5.49E-05,3.314259401,0.305870589,0.51446228,Not Significant,,
19104,1.50E-07,8.99E-08,1.03E-07,4.13E-05,7.54E-05,5.18E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000138225,3.172205454,0.184842045,0.733199235,Not Significant,,
16819,1.50E-07,8.99E-08,1.03E-07,4.29E-05,0.000126442,5.37E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.76E-06,3.627326803,0.235524231,0.627964406,Not Significant,,
18719,1.50E-07,5.23E-07,1.03E-07,0.000220317,0.000125438,1.65E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.00015678,4.688610752,0.169405771,0.771071798,Not Significant,,
8569,1.50E-07,8.99E-08,1.03E-07,5.17E-05,9.45E-05,3.01E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,4.47E-05,3.423471917,0.202526706,0.693517701,Not Significant,,
4684,7.07E-06,1.08E-05,1.12E-05,3.38E-06,1.31E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,4.33E-06,1.8853223,0.028724893,1.541741575,Significant in SMRW,,
9576,2.07E-05,2.48E-05,2.45E-05,0.000189306,0.000324859,1.63E-05,1.96E-05,1.92E-06,4.21E-05,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.00019866,5.531591932,0.084024401,1.075594575,Not Significant,,
41488,5.44E-05,8.99E-08,1.56E-06,1.51E-06,1.27E-05,9.46E-05,0.000454237,0.000456698,0.001674924,3.43E-05,6.73E-05,0.000124993,4.71E-05,6.39E-05,2.41E-05,0.000148177,2.342008633,0.216016983,0.665512104,Not Significant,,
11889,0.000243389,2.47E-05,2.40E-05,4.03E-05,8.63E-05,6.15E-05,3.40E-05,1.04E-05,2.76E-06,7.64E-05,1.00E-04,2.94E-05,0.000154512,6.70E-05,1.19E-05,9.93E-05,-0.321121918,0.658291748,0.181581589,Not Significant,,
13179,7.36E-05,5.96E-06,8.90E-06,2.57E-05,6.25E-05,1.76E-05,2.51E-06,1.92E-06,2.76E-06,8.99E-06,1.59E-05,2.05E-06,4.50E-05,1.62E-05,6.62E-07,5.25E-05,0.59679523,0.511053533,0.291533605,Not Significant,,
19002,1.15E-05,4.75E-06,4.12E-06,1.26E-07,2.74E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,3.62E-06,1.947765179,0.157094363,0.803839397,Not Significant,,
17405,8.68E-05,4.15E-05,5.69E-05,6.84E-06,2.78E-05,2.98E-07,2.51E-06,1.92E-06,1.54E-05,4.09E-06,1.80E-06,2.05E-06,1.74E-05,1.82E-05,6.62E-07,2.60E-05,1.855695979,0.097338118,1.011717053,Not Significant,,
17717,0.000141099,4.29E-05,9.36E-05,6.05E-06,7.65E-06,2.98E-07,2.51E-06,1.92E-06,1.54E-05,4.09E-06,1.80E-06,2.05E-06,8.22E-06,1.69E-05,6.62E-07,2.60E-05,2.622169519,0.122800338,0.910800438,Not Significant,,
16698,0.000287888,0.000259275,0.000126696,4.91E-05,7.47E-05,1.90E-06,7.86E-06,1.92E-06,5.73E-05,1.06E-05,1.80E-06,2.05E-06,3.09E-05,1.11E-05,2.83E-06,0.00014766,3.284851308,0.044165291,1.354918904,Significant in SMRW,,
7703,0.000113465,3.34E-05,3.71E-05,1.97E-05,1.51E-05,7.25E-07,0.000141289,1.03E-05,2.93E-05,0.000441581,0.000116527,0.000186564,0.000329267,0.000199911,8.43E-05,0.000111873,-2.347167115,0.020113518,1.696511961,Significant in NS,,
18156,0.000154492,8.49E-05,5.50E-05,9.28E-06,1.76E-05,2.98E-07,2.78E-06,1.92E-06,2.77E-06,3.87E-05,1.89E-06,1.28E-05,5.43E-05,5.31E-05,2.05E-06,6.74E-05,0.42984535,0.651248514,0.186253255,Not Significant,,
8462,0.000495365,0.000297756,0.000287939,7.40E-05,0.000100518,5.94E-06,0.000489108,5.23E-05,0.000177305,0.001740155,0.000347686,0.000805083,0.001024418,0.00093853,0.000299917,0.000539315,-1.965486989,0.029821806,1.525466064,Significant in NS,,
12599,0.000142514,7.13E-05,5.04E-05,1.99E-05,3.34E-05,2.98E-07,1.00E-04,2.87E-06,2.42E-05,0.000422395,9.34E-05,0.000216158,0.000370019,0.000308011,0.000129835,0.000163637,-2.376227708,0.010676302,1.971579139,Significant in NS,,
11516,9.03E-05,6.01E-05,4.00E-05,1.62E-05,5.58E-05,4.09E-07,4.02E-05,1.92E-06,9.47E-06,0.000371301,5.58E-05,0.000191406,0.000309841,0.000267221,0.000101645,0.000163357,-2.629710466,0.014242597,1.8464108,Significant in NS,,
14018,4.09E-05,2.61E-05,2.50E-05,0.000150976,0.00018584,1.45E-05,4.75E-05,1.92E-06,2.11E-05,5.77E-05,1.97E-05,2.60E-05,6.58E-05,4.23E-05,1.41E-05,0.000206326,0.602578402,0.422629309,0.374040388,Not Significant,,
15703,0.000139564,0.000100136,0.000104272,3.90E-05,1.08E-05,2.98E-07,1.55E-05,1.92E-06,7.55E-06,4.63E-05,8.32E-06,3.16E-06,3.37E-05,5.37E-05,5.66E-06,8.12E-05,0.889106408,0.305889813,0.514434986,Not Significant,,
13455,6.97E-06,1.94E-06,4.70E-07,1.26E-07,1.17E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.07E-06,5.33E-06,6.62E-07,4.06E-06,-0.489585024,0.421366525,0.37533997,Not Significant,,
8635,0.000754778,0.000251839,0.000260484,7.67E-05,0.000183139,1.19E-05,0.002358334,0.000224733,0.00102035,0.001620433,0.000863948,0.000792125,0.000734707,0.000973394,0.000432858,0.00073371,-0.660178713,0.284543058,0.545852005,Not Significant,,
2724,1.50E-07,7.59E-05,1.03E-07,1.26E-07,2.69E-06,2.98E-07,1.56E-05,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,2.793673764,0.286126059,0.543442587,Not Significant,,
1870,2.05E-05,6.38E-05,9.70E-06,4.81E-06,1.63E-05,2.98E-07,7.02E-05,1.91E-05,2.76E-06,4.09E-06,1.80E-06,3.27E-05,5.22E-07,4.47E-07,6.62E-07,1.10E-06,1.781905474,0.131271173,0.881830635,Not Significant,,
4959,5.89E-05,3.39E-05,3.47E-05,1.51E-05,2.37E-05,2.98E-07,3.21E-05,1.92E-06,3.36E-05,5.79E-05,8.38E-06,1.57E-05,2.54E-05,2.98E-05,1.55E-06,2.60E-05,0.170609652,0.781435361,0.10710694,Not Significant,,
4666,1.52E-05,1.11E-05,7.62E-06,5.87E-06,1.05E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,8.84E-06,1.26E-05,6.62E-07,2.30E-06,0.358576904,0.591132905,0.228314866,Not Significant,,
13716,0.021719634,0.012975389,0.010430375,0.000544917,0.000811407,0.000290848,0.006246995,0.002162016,0.003746074,0.156292156,0.058852059,0.050880992,0.004638664,0.005583902,0.00113575,0.016942928,-2.819827832,0.16390601,0.785405123,Not Significant,,
17721,0.000211797,0.000133729,0.000107098,1.38E-05,2.23E-05,2.60E-05,0.000301712,0.00010998,9.87E-05,0.000383324,0.000236503,0.000228115,0.000119835,0.00011797,2.67E-05,0.000116748,-0.702911933,0.263572248,0.579100319,Not Significant,,
8350,0.000155731,6.01E-05,9.26E-05,1.85E-05,9.76E-06,2.21E-05,0.000220439,0.000153691,0.000231952,0.000408999,0.000117744,9.71E-05,0.000233774,0.000109035,5.31E-05,8.71E-05,-0.66476987,0.334042832,0.476197843,Not Significant,,
12372,0.000409554,0.000258554,0.0003032,9.63E-05,9.66E-05,2.16E-05,0.0004373,0.000186193,0.000177054,0.000404003,0.000126618,0.000102196,0.000293225,0.000204297,5.42E-05,0.000349748,0.160835284,0.751805851,0.123894299,Not Significant,,
11673,9.10E-05,6.13E-05,7.25E-05,1.41E-05,3.53E-05,1.71E-05,0.000267086,3.51E-05,0.000175578,0.000237345,7.85E-05,0.000176045,6.00E-05,3.35E-05,2.78E-05,6.14E-05,-0.258193009,0.715194324,0.145575941,Not Significant,,
9010,3.57E-05,6.26E-05,3.79E-05,2.51E-05,2.28E-05,2.34E-05,9.67E-05,0.000149239,0.000157906,0.000368587,0.000121488,0.000167964,0.000119243,9.38E-05,5.73E-05,6.77E-05,-1.187694287,0.120559096,0.918800016,Not Significant,,
