ID1,ID2,EdgeType,Score,Annotation
13628,13754,MS1 annotation,2,[M-2H2O+FA]- [M-H]- dm/z=9.9841
13668,13669,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9947
13930,13963,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9952
13982,13991,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9951
14009,14139,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0056
14132,14152,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9951
14233,14419,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0055
14315,14340,MS1 annotation,2,[M-2H+Na]- [M+Cl]- dm/z=13.9956
14337,14530,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9952
14407,14716,MS1 annotation,3,[M+Cl]- [M+FA]- dm/z=10.0293
14407,14732,MS1 annotation,3,[M-H]- [M+FA]- dm/z=46.0060
14590,14635,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0052
14733,14851,MS1 annotation,2,[2M-H]- [M-H2O+FA]- dm/z=242.1161
14948,15242,MS1 annotation,3,[M+FA]- [M-H]- dm/z=46.0047
14952,14958,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0056
15018,15051,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9950
15042,15054,MS1 annotation,2,[2M-H2O-H]- [M+FA]- dm/z=102.0108
15047,15087,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9951
15078,15089,MS1 annotation,2,[M-2H2O+FA]- [M-H]- dm/z=9.9843
15114,15127,MS1 annotation,2,[M-2H2O+FA]- [M-H]- dm/z=9.9844
15155,15172,MS1 annotation,2,[M+FA]- [M-H2O-H]- dm/z=64.0168
15168,15171,MS1 annotation,2,[M+FA]- [M+Cl]- dm/z=10.0288
15225,15247,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9952
15242,15300,MS1 annotation,3,[M-H]- [M+FA]- dm/z=46.0047
15263,15335,MS1 annotation,2,[M-H2O-H]- [M+FA]- dm/z=64.0162
15279,15293,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0059
15296,15308,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0060
15329,15417,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9956
15347,15355,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0057
15603,15605,MS1 annotation,2,[M-2H2O-2H+Na]- [M+Cl]- dm/z=50.0161
15628,15640,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0054
15655,15662,MS1 annotation,2,[2M-2H2O-2H+Na]- [M+Cl]- dm/z=200.0902
15790,15810,MS1 annotation,2,[M-2H2O-H]- [M+Cl]- dm/z=71.9985
15835,15962,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9953
16081,16088,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9947
16120,16362,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9943
16247,16252,MS1 annotation,2,[M-2H2O+FA]- [M-H]- dm/z=9.9844
16252,16404,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0057
16265,16333,MS1 annotation,2,[M+Cl]- [M-2H2O-2H+Na]- dm/z=50.0166
16429,16471,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0059
16771,16805,MS1 annotation,2,[M+FA]- [M-H2O-H]- dm/z=64.0159
16846,16941,MS1 annotation,2,[M-H]- [M-2H2O+FA]- dm/z=9.9845
16868,16913,MS1 annotation,2,[M-H]- [M-2H2O+FA]- dm/z=9.9843
17009,17030,MS1 annotation,2,[M+FA]- [M-H2O-H]- dm/z=64.0162
17076,17077,MS1 annotation,2,[M-2H2O+FA]- [M-H]- dm/z=9.9829
17109,17134,MS1 annotation,2,[M-H]- [M-2H2O+FA]- dm/z=9.9845
17124,17128,MS1 annotation,2,[M-H]- [M-2H2O+FA]- dm/z=9.9844
17157,17175,MS1 annotation,2,[M-H2O-H]- [M+FA]- dm/z=64.0159
17202,17259,MS1 annotation,2,[M-H2O-2H+Na]- [M+Cl]- dm/z=32.0052
17252,17325,MS1 annotation,2,[M-H]- [M-2H2O+FA]- dm/z=9.9844
17522,17612,MS1 annotation,2,[2M-H2O-H]- [M+FA]- dm/z=164.0650
17550,17559,MS1 annotation,2,[M-2H2O+FA]- [M-H]- dm/z=9.9841
17642,17779,MS1 annotation,2,[2M+FA]- [M-H]- dm/z=240.0648
17769,17770,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0059
17818,17822,MS1 annotation,2,[M+Cl]- [M-2H2O-2H+Na]- dm/z=50.0138
17965,17992,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9952
18055,18416,MS1 annotation,2,[M-2H+Na]- [M+Cl]- dm/z=13.9943
18112,18171,MS1 annotation,2,[M-2H2O+FA]- [M-H]- dm/z=9.9845
18171,18213,MS1 annotation,2,[2M+FA]- [M-H]- dm/z=230.1164
18220,18308,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0055
18300,18332,MS1 annotation,2,[M+Cl]- [M-H]- dm/z=35.9771
18301,18309,MS1 annotation,2,[M-H]- [M+Cl]- dm/z=35.9770
18673,18857,MS1 annotation,2,[M-H]- [M-2H2O+FA]- dm/z=9.9844
18704,18870,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0057
18721,18732,MS1 annotation,2,[M-H2O-H]- [M+FA]- dm/z=64.0165
18726,18790,MS1 annotation,2,[M+FA]- [M-2H2O-H]- dm/z=82.0264
18762,18783,MS1 annotation,2,[M-2H2O-2H+Na]- [M+Cl]- dm/z=50.0154
18932,18958,MS1 annotation,2,[M-H]- [2M-H2O+FA]- dm/z=242.1161
19002,19252,MS1 annotation,2,[2M+Cl]- [M+FA]- dm/z=130.0311
19211,19216,MS1 annotation,2,[M-H]- [M+Cl]- dm/z=35.9768
19238,19385,MS1 annotation,2,[2M+Cl]- [M-2H2O+FA]- dm/z=210.1076
19351,19370,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0055
19434,19445,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0061
19443,38217,MS1 annotation,2,[2M+Cl]- [M-H2O-2H+Na]- dm/z=210.1633
19534,19778,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0054
19573,19674,MS1 annotation,2,[M-2H2O+FA]- [M-H]- dm/z=9.9846
19633,19636,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0052
19800,19807,MS1 annotation,3,[M+Cl]- [M+FA]- dm/z=10.0287
19800,19801,MS1 annotation,3,[M-H]- [M+FA]- dm/z=46.0055
19801,19807,MS1 annotation,3,[M+Cl]- [M-H]- dm/z=35.9767
19996,19997,MS1 annotation,3,[M+Cl]- [M-2H+Na]- dm/z=13.9947
19997,20197,MS1 annotation,3,[M-2H+Na]- [M+Cl]- dm/z=13.9946
19997,20027,MS1 annotation,2,[2M-2H2O+FA]- [M-H]- dm/z=322.0859
19998,20089,MS1 annotation,2,[M-2H+Na]- [M+Cl]- dm/z=13.9959
20098,20113,MS1 annotation,2,[M-2H2O+FA]- [M-H]- dm/z=9.9841
20120,20159,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9952
20146,20155,MS1 annotation,2,[M+FA]- [2M-H2O-H]- dm/z=358.2134
20534,20552,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0049
20565,20699,MS1 annotation,2,[M+Cl]- [M-2H2O+FA]- dm/z=25.9921
20833,20879,MS1 annotation,2,[M-2H2O+Cl]- [M-H]- dm/z=0.0449
21025,21037,MS1 annotation,2,[M+Cl]- [M-H]- dm/z=35.9768
21351,21526,MS1 annotation,2,[M+Cl]- [M+FA]- dm/z=10.0290
21534,35806,MS1 annotation,2,[M+Cl]- [M-2H+Na]- dm/z=13.9944
21728,21743,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9947
21731,21841,MS1 annotation,2,[M+Cl]- [M-2H2O-2H+Na]- dm/z=50.0157
21743,21750,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0051
21884,21985,MS1 annotation,2,[M+FA]- [2M-2H2O-H]- dm/z=184.0718
21967,21968,MS1 annotation,2,[M+FA]- [M+Cl]- dm/z=10.0290
22041,22050,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0056
22174,22319,MS1 annotation,2,[M-H]- [M-2H2O+FA]- dm/z=9.9845
22294,22316,MS1 annotation,2,[2M-2H2O-2H+Na]- [M+FA]- dm/z=215.1051
22338,22339,MS1 annotation,2,[M+Cl]- [M-H2O-2H+Na]- dm/z=32.0050
22338,22340,MS1 annotation,2,[2M-H]- [M-2H2O+FA]- dm/z=244.1317
22418,22533,MS1 annotation,2,[M-H]- [M-2H2O+FA]- dm/z=9.9843
22450,22679,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0055
22484,22535,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0056
22555,22596,MS1 annotation,2,[M-2H2O-2H+Na]- [M+Cl]- dm/z=50.0160
22754,22885,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9949
22871,22873,MS1 annotation,2,[M-H]- [M+Cl]- dm/z=35.9767
23133,23219,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0058
23133,23158,MS1 annotation,2,[M-H]- [M-2H2O+FA]- dm/z=9.9846
